0.000005,-0.52822,-0.06939,9.45703,3.04514,-0.06258,0.47950,-0.01355,-0.15812,-0.09029,1,1,0.99844,-0.00041,0.05576,0.00000,0.99997,0.00734,-0.05577,-0.00733,0.99842,0.00000,0.00000
0.023389,-0.54018,-0.09123,9.44327,3.04696,-0.06384,0.48363,0.03458,0.15250,-0.09029,1,1,0.99845,-0.00045,0.05572,0.00004,0.99997,0.00736,-0.05572,-0.00735,0.99842,0.00000,0.00004
0.049129,-0.52343,-0.09272,9.42682,3.04360,-0.06580,0.46844,-0.14042,0.07375,0.06283,1,1,0.99845,-0.00042,0.05568,0.00001,0.99997,0.00732,-0.05568,-0.00731,0.99842,0.00000,0.00001
0.074864,-0.53001,-0.08076,9.42533,3.03968,-0.06384,0.46578,-0.10980,-0.00937,-0.09904,1,1,0.99845,-0.00046,0.05568,0.00005,0.99997,0.00729,-0.05569,-0.00727,0.99842,0.00000,0.00005
0.100517,-0.51506,-0.08315,9.41277,3.04500,-0.06398,0.47824,0.00833,0.01250,-0.01154,1,1,0.99845,-0.00046,0.05567,0.00006,0.99997,0.00730,-0.05568,-0.00729,0.99842,0.00000,0.00006
0.126421,-0.53180,-0.10050,9.41665,3.04780,-0.06482,0.47110,0.18333,0.08688,-0.09467,1,1,0.99845,-0.00051,0.05564,0.00010,0.99997,0.00739,-0.05564,-0.00738,0.99842,0.00000,0.00010
0.152343,-0.55304,-0.08644,9.46361,3.04612,-0.06426,0.47040,0.01708,0.10438,0.01033,1,1,0.99845,-0.00051,0.05561,0.00009,0.99997,0.00741,-0.05561,-0.00739,0.99843,0.00000,0.00009
0.178428,-0.52851,-0.10648,9.41217,3.04388,-0.06678,0.47306,-0.04855,0.04313,0.00596,1,1,0.99845,-0.00050,0.05559,0.00009,0.99997,0.00741,-0.05559,-0.00739,0.99843,0.00000,0.00009
0.204516,-0.53001,-0.08495,9.43310,3.04346,-0.06314,0.48090,-0.02667,0.02563,-0.01592,1,1,0.99845,-0.00051,0.05558,0.00010,0.99997,0.00741,-0.05558,-0.00739,0.99843,0.00000,0.00010
0.230531,-0.51595,-0.09511,9.42473,3.04388,-0.06118,0.47964,-0.08355,0.04750,0.07158,1,1,0.99846,-0.00047,0.05556,0.00006,0.99997,0.00739,-0.05556,-0.00738,0.99843,0.00000,0.00006
0.256222,-0.52433,-0.07956,9.44477,3.05102,-0.06622,0.47390,-0.21042,0.09563,0.01471,1,1,0.99846,-0.00046,0.05551,0.00006,0.99997,0.00732,-0.05551,-0.00730,0.99843,0.00000,0.00006
0.281940,-0.52283,-0.09870,9.42204,3.04626,-0.06762,0.48636,0.15270,0.06063,0.01033,1,1,0.99846,-0.00046,0.05548,0.00005,0.99997,0.00740,-0.05549,-0.00738,0.99843,0.00000,0.00005
0.307832,-0.51924,-0.08704,9.41396,3.05354,-0.06090,0.47698,0.03458,0.12625,0.01471,1,1,0.99846,-0.00046,0.05543,0.00004,0.99997,0.00742,-0.05543,-0.00741,0.99844,0.00000,0.00004
0.333565,-0.52522,-0.07896,9.44118,3.04402,-0.05866,0.48958,-0.02667,-0.02250,0.07158,1,1,0.99846,-0.00042,0.05543,0.00001,0.99997,0.00741,-0.05544,-0.00740,0.99843,0.00000,0.00001
0.359409,-0.50997,-0.08614,9.38046,3.03870,-0.06566,0.47530,-0.07917,0.13063,-0.09467,1,1,0.99847,-0.00046,0.05537,0.00005,0.99997,0.00739,-0.05537,-0.00738,0.99844,0.00000,0.00005
0.385128,-0.53091,-0.08704,9.35953,3.04682,-0.05950,0.47726,-0.00480,-0.07500,-0.01154,1,1,0.99846,-0.00047,0.05541,0.00006,0.99997,0.00740,-0.05541,-0.00739,0.99844,0.00000,0.00006
0.411276,-0.53689,-0.10499,9.44686,3.04486,-0.06090,0.48118,-0.05730,-0.16250,-0.04654,1,1,0.99846,-0.00049,0.05549,0.00008,0.99997,0.00740,-0.05549,-0.00739,0.99843,0.00000,0.00008
0.437238,-0.53659,-0.09422,9.51596,3.04598,-0.06594,0.48818,-0.11855,-0.06187,0.08471,1,1,0.99846,-0.00045,0.05552,0.00004,0.99997,0.00737,-0.05552,-0.00736,0.99843,0.00000,0.00004
0.463185,-0.54526,-0.10140,9.43131,3.03310,-0.06426,0.47376,0.00395,0.03000,0.06283,1,1,0.99846,-0.00042,0.05552,0.00001,0.99997,0.00739,-0.05553,-0.00738,0.99843,0.00000,0.00001
0.489088,-0.52134,-0.07836,9.41396,3.04850,-0.06846,0.49868,-0.03105,-0.05312,-0.05967,1,1,0.99846,-0.00044,0.05554,0.00003,0.99997,0.00739,-0.05555,-0.00737,0.99843,0.00000,0.00003
0.514869,-0.52941,-0.10349,9.43400,3.04878,-0.06706,0.48720,-0.03542,-0.05750,0.00158,1,1,0.99845,-0.00044,0.05557,0.00003,0.99997,0.00739,-0.05557,-0.00738,0.99843,0.00000,0.00003
0.540660,-0.54347,-0.08435,9.40080,3.03478,-0.06510,0.48314,-0.11417,-0.17125,-0.03779,1,1,0.99845,-0.00046,0.05566,0.00005,0.99997,0.00736,-0.05566,-0.00735,0.99842,0.00000,0.00005
0.566402,-0.53569,-0.09123,9.44417,3.04234,-0.06258,0.48132,-0.15792,-0.05312,-0.06842,1,1,0.99845,-0.00048,0.05569,0.00008,0.99997,0.00731,-0.05569,-0.00730,0.99842,0.00000,0.00008
0.592403,-0.51745,-0.10528,9.42981,3.04262,-0.06118,0.48580,0.03895,0.06938,0.05846,1,1,0.99845,-0.00046,0.05566,0.00005,0.99997,0.00735,-0.05566,-0.00734,0.99842,0.00000,0.00005
0.618415,-0.54437,-0.08106,9.47408,3.03898,-0.06510,0.47782,0.02583,0.04313,-0.03779,1,1,0.99845,-0.00048,0.05565,0.00007,0.99997,0.00737,-0.05565,-0.00735,0.99842,0.00000,0.00007
0.644368,-0.53360,-0.09511,9.44327,3.03254,-0.06818,0.48132,0.13083,0.01250,0.08033,1,1,0.99845,-0.00044,0.05564,0.00003,0.99997,0.00744,-0.05565,-0.00742,0.99842,0.00000,0.00003
0.670455,-0.51924,-0.08674,9.44537,3.04878,-0.06874,0.47768,-0.08355,0.03000,-0.06404,1,1,0.99845,-0.00047,0.05563,0.00006,0.99997,0.00741,-0.05563,-0.00740,0.99842,0.00000,0.00006
0.696267,-0.52283,-0.11396,9.44926,3.04682,-0.06006,0.47642,-0.10105,-0.02687,0.01033,1,1,0.99845,-0.00046,0.05564,0.00005,0.99997,0.00740,-0.05564,-0.00738,0.99842,0.00000,0.00005
0.721960,-0.50997,-0.09123,9.44268,3.04738,-0.06510,0.47852,0.15708,-0.18875,0.02783,1,1,0.99845,-0.00045,0.05571,0.00004,0.99997,0.00747,-0.05571,-0.00746,0.99842,0.00000,0.00004
0.747906,-0.52881,-0.06969,9.46810,3.04150,-0.06174,0.48958,-0.07480,0.05625,-0.09029,1,1,0.99845,-0.00049,0.05569,0.00008,0.99997,0.00744,-0.05569,-0.00743,0.99842,0.00000,0.00008
0.773778,-0.53180,-0.08375,9.44985,3.05298,-0.06370,0.47278,0.06083,-0.08375,-0.01592,1,1,0.99845,-0.00050,0.05572,0.00009,0.99997,0.00748,-0.05573,-0.00746,0.99842,0.00000,0.00009
0.799475,-0.54467,-0.09661,9.41905,3.04822,-0.06846,0.48846,-0.04855,0.11313,-0.02467,1,1,0.99845,-0.00051,0.05569,0.00010,0.99997,0.00747,-0.05569,-0.00745,0.99842,0.00000,0.00010
0.825403,-0.53001,-0.07328,9.46511,3.04514,-0.06986,0.48538,-0.17980,-0.00500,-0.08592,1,1,0.99845,-0.00055,0.05569,0.00013,0.99997,0.00740,-0.05569,-0.00738,0.99842,0.00000,0.00013
0.851367,-0.53360,-0.09033,9.46481,3.04682,-0.06426,0.46690,-0.08792,0.09125,0.03221,1,1,0.99845,-0.00053,0.05565,0.00012,0.99997,0.00738,-0.05566,-0.00737,0.99842,0.00000,0.00012
0.877242,-0.52343,-0.08943,9.44268,3.04738,-0.07070,0.48356,-0.03542,0.03438,-0.06404,1,1,0.99845,-0.00056,0.05564,0.00015,0.99997,0.00738,-0.05564,-0.00736,0.99842,0.00000,0.00015
0.903142,-0.55155,-0.08644,9.41516,3.04206,-0.06930,0.48356,-0.09230,0.14813,0.01033,1,1,0.99845,-0.00055,0.05559,0.00014,0.99997,0.00736,-0.05559,-0.00734,0.99843,0.00000,0.00014
0.929014,-0.51894,-0.09631,9.46002,3.04514,-0.06566,0.49000,0.00395,0.19625,-0.05092,1,1,0.99846,-0.00057,0.05550,0.00016,0.99997,0.00738,-0.05550,-0.00736,0.99843,0.00000,0.00016
0.954988,-0.54018,-0.09721,9.44597,3.04206,-0.06706,0.48174,-0.02667,0.00375,0.09783,1,1,0.99846,-0.00053,0.05550,0.00012,0.99997,0.00738,-0.05550,-0.00737,0.99843,0.00000,0.00012
0.980702,-0.54138,-0.08524,9.42563,3.04206,-0.06146,0.48384,0.01270,0.04750,-0.03342,1,1,0.99846,-0.00054,0.05549,0.00013,0.99997,0.00740,-0.05549,-0.00738,0.99843,0.00000,0.00013
