0.551804,-0.79502,-0.16869,9.44387,,-0.39060,-0.20874,0.05607,-0.12631,0.28429,0.03153,13906,-14677,0.48328,0.48174,0.48277
0.572032,-0.80399,-0.16540,9.44178,,-0.38920,-0.21406,0.05873,0.01369,-0.03071,-0.07784,13906,-14677,0.48328,0.48261,0.48306
0.583246,-0.78784,-0.19920,9.41037,,-0.39592,-0.20454,0.07245,0.09244,0.19679,-0.01222,13906,-14677,0.48328,0.48218,0.48291
0.603509,-0.79173,-0.17647,9.41187,,-0.39592,-0.20454,0.06713,0.02244,-0.10509,0.08841,13906,-14677,0.48328,0.48174,0.48277
0.614709,-0.79561,-0.16570,9.40140,,-0.38724,-0.20594,0.06181,0.27619,0.03054,0.08403,13906,-14677,0.48328,0.48189,0.48282
0.634991,-0.80160,-0.18006,9.40559,,-0.38962,-0.20916,0.06111,-0.12194,-0.16196,-0.00347,13906,-14677,0.48328,0.48225,0.48294
0.646227,-0.80818,-0.15494,9.43310,,-0.39200,-0.21238,0.06041,-0.10006,0.01304,0.03153,13906,-14677,0.48328,0.48276,0.48311
0.666437,-0.80189,-0.19023,9.44866,,-0.38864,-0.20790,0.05621,-0.09131,0.02179,0.05341,13906,-14677,0.48328,0.48298,0.48318
0.677652,-0.63888,-0.18544,9.45105,,-0.38864,-0.20790,0.05621,0.03119,-0.06571,0.06653,13906,-14677,0.48328,0.48320,0.48325
0.697939,-0.80010,-0.18275,9.39213,,-0.39396,-0.21546,0.06391,-0.06944,0.04366,0.05341,13906,-14677,0.48328,0.48383,0.48346
0.709126,-0.78784,-0.17946,9.43849,,-0.39340,-0.20930,0.06181,0.01369,0.03054,-0.02972,13906,-14677,0.48328,0.48392,0.48349
0.729410,-0.78634,-0.18245,9.40110,,-0.39340,-0.20930,0.06181,-0.00819,-0.14884,0.03153,13906,-14677,0.48328,0.48399,0.48352
0.740606,-0.81535,-0.18006,9.26680,,-0.38780,-0.21070,0.06321,-0.10881,0.08304,-0.10847,13906,-14677,0.48328,0.48450,0.48369
0.760867,-0.80219,-0.18574,9.42981,,-0.39060,-0.20706,0.06293,0.07056,-0.03946,-0.03847,13906,-14677,0.48328,0.48449,0.48368
0.772035,-0.79442,-0.15434,9.59283,,-0.39340,-0.20342,0.06265,-0.01256,0.04804,-0.14347,13906,-14677,0.48328,0.48402,0.48353
0.792404,-0.78933,-0.18126,9.41875,,-0.39270,-0.22610,0.06811,0.08806,-0.10071,0.09716,13906,-14677,0.48328,0.48564,0.48407
0.803581,-0.77827,-0.15194,9.43550,,-0.39200,-0.21294,0.06811,0.11869,-0.01321,0.19778,13906,-14677,0.48328,0.48601,0.48419
0.823783,-0.78784,-0.16451,9.43550,,-0.39060,-0.21070,0.04907,0.03119,-0.11821,0.01403,13906,-14677,0.48328,0.48625,0.48427
0.835011,-0.78245,-0.18126,9.40319,,-0.39060,-0.20538,0.04865,-0.00381,0.09179,0.19778,13906,-14677,0.48328,0.48595,0.48417
0.846449,-0.81296,-0.19502,9.36970,,-0.39536,-0.20538,0.04865,0.11869,-0.01321,0.18903,13906,-14677,0.48328,0.48543,0.48400
0.867177,-0.81087,-0.16630,9.37478,,-0.39312,-0.20734,0.04928,0.06619,0.03929,0.01403,13906,-14677,0.48328,0.48526,0.48394
0.878422,-0.79202,-0.17228,9.42952,,-0.39088,-0.20930,0.04991,-0.18756,-0.13571,0.16278,13906,-14677,0.48328,0.48537,0.48398
0.900478,-0.79741,-0.18245,9.41336,,-0.39172,-0.20146,0.04249,-0.17881,-0.02196,0.03153,13906,-14677,0.48328,0.48471,0.48376
0.915194,-0.80160,-0.18724,9.40798,,-0.39284,-0.19950,0.06153,-0.12631,-0.24946,0.11903,13906,-14677,0.48328,0.48382,0.48346
0.930230,-0.78784,-0.17348,9.42772,,-0.39284,-0.19950,0.06153,0.28494,-0.14446,0.04903,13906,-14677,0.48328,0.48299,0.48318
0.945168,-0.78425,-0.16451,9.43669,,-0.38920,-0.20482,0.05607,0.05744,-0.08321,0.00528,13906,-14677,0.48328,0.48290,0.48315
0.960269,-0.78485,-0.17228,9.39721,,-0.38920,-0.20482,0.05607,0.11869,-0.08321,0.05778,13906,-14677,0.48328,0.48280,0.48312
0.975207,-0.79382,-0.15553,9.39123,,-0.38640,-0.21238,0.05341,0.10119,0.03054,0.28528,13906,-14677,0.48328,0.48351,0.48336
0.990566,-0.78844,-0.19860,9.42234,,-0.38640,-0.20678,0.06279,-0.01256,-0.05696,0.06653,13906,-14677,0.48328,0.48370,0.48342
1.010770,-0.78514,-0.15823,9.41157,,-0.38640,-0.20678,0.06279,0.02681,-0.13134,0.16278,13906,-14677,0.48328,0.48385,0.48347
1.021967,-0.79502,-0.17348,9.33799,,-0.39032,-0.20510,0.04571,0.15369,0.13554,-0.02972,13906,-14677,0.48328,0.48369,0.48342
1.042381,-0.80160,-0.17019,9.45823,,-0.38864,-0.20566,0.04858,-0.03006,-0.10071,0.12341,13906,-14677,0.48328,0.48363,0.48340
1.053642,-0.64487,-0.16869,9.43909,,-0.38696,-0.20622,0.05145,0.04869,-0.31946,0.22403,13906,-14677,0.48328,0.48372,0.48343
1.065020,-0.77468,-0.17468,9.45584,,-0.38696,-0.20678,0.04655,0.11869,-0.17071,0.11028,13906,-14677,0.48328,0.48387,0.48348
1.085626,-0.79083,-0.15254,9.41366,,-0.38724,-0.20678,0.04655,-0.04756,-0.08759,0.15403,13906,-14677,0.48328,0.48397,0.48351
1.096956,-0.79322,-0.17228,9.39422,,-0.38500,-0.20762,0.04305,0.02244,-0.02196,0.06653,13906,-14677,0.48328,0.48431,0.48362
1.117206,-0.77587,-0.17916,9.39063,,-0.38710,-0.20440,0.04424,0.01369,-0.05259,0.07966,13906,-14677,0.48328,0.48419,0.48358
1.128571,-0.80937,-0.14955,9.40619,,-0.38920,-0.20118,0.04543,0.00494,-0.05696,0.13653,13906,-14677,0.48328,0.48367,0.48341
1.148877,-0.78485,-0.17856,9.40888,,-0.39116,-0.20566,0.05243,0.03119,-0.13571,0.00091,13906,-14677,0.48328,0.48353,0.48336
1.160158,-0.79382,-0.14955,9.42353,,-0.39312,-0.21014,0.05943,-0.25756,0.00429,0.04903,13906,-14677,0.48328,0.48371,0.48342
1.180306,-0.80638,-0.18425,9.40948,,-0.39704,-0.20174,0.04935,-0.07381,-0.05259,0.16716,13906,-14677,0.48328,0.48285,0.48314
1.191565,-0.78006,-0.29312,9.41815,,-0.39704,-0.20174,0.04935,-0.06506,0.13554,0.02278,13906,-14677,0.48328,0.48208,0.48288
1.211667,-0.78245,-0.16600,9.41247,,-0.39004,-0.21098,0.04669,0.01369,0.10054,0.17591,13906,-14677,0.48328,0.48251,0.48302
1.223272,-0.78724,-0.16929,9.39542,,-0.39536,-0.21126,0.04319,0.07494,-0.17071,0.04028,13906,-14677,0.48328,0.48274,0.48310
1.243580,-0.79232,-0.16152,9.45673,,-0.39536,-0.21126,0.05173,-0.00819,-0.23634,0.13216,13906,-14677,0.48328,0.48292,0.48316
1.254807,-0.79083,-0.16929,9.40738,,-0.38164,-0.21098,0.06027,0.03119,0.01304,0.13653,13906,-14677,0.48328,0.48378,0.48345
1.275052,-0.80160,-0.19352,9.44507,,-0.38850,-0.21042,0.05838,0.08369,-0.07446,0.11466,13906,-14677,0.48328,0.48417,0.48358
1.286319,-0.79801,-0.17169,9.39602,,-0.39536,-0.20986,0.05649,-0.06506,-0.17946,0.20653,13906,-14677,0.48328,0.48415,0.48357
1.306670,-0.80040,-0.16750,9.40977,,-0.39340,-0.21182,0.04361,0.00931,0.16179,0.16278,13906,-14677,0.48328,0.48440,0.48366
1.317898,-0.78724,-0.17886,9.39661,,-0.39340,-0.21182,0.04361,0.12744,0.07429,0.18903,13906,-14677,0.48328,0.48466,0.48374
1.338163,-0.72622,-0.16002,9.41845,,-0.38892,-0.20202,0.05789,-0.09131,-0.04384,0.06653,13906,-14677,0.48328,0.48422,0.48359
1.349359,-0.78485,-0.17049,9.41217,,-0.39032,-0.21098,0.04529,-0.02131,-0.05696,0.00528,13906,-14677,0.48328,0.48460,0.48372
1.369658,-0.86830,-0.17647,9.39303,,-0.39032,-0.21098,0.04529,0.15806,-0.05696,-0.08222,13906,-14677,0.48328,0.48499,0.48385
1.380862,-0.78544,-0.17169,9.41516,,-0.39704,-0.20594,0.05131,-0.10006,-0.04821,0.11028,13906,-14677,0.48328,0.48450,0.48369
1.401072,-0.79890,-0.17916,9.41875,,-0.39060,-0.20468,0.04977,-0.01256,-0.13571,0.05778,13906,-14677,0.48328,0.48424,0.48360
1.412263,-0.80339,-0.17946,9.43071,,-0.38416,-0.20342,0.04823,0.11869,0.05679,0.19778,13906,-14677,0.48328,0.48417,0.48358
1.432479,-0.80100,-0.16481,9.43131,,-0.38766,-0.20468,0.04697,0.02681,-0.00009,-0.00347,13906,-14677,0.48328,0.48409,0.48355
1.443667,-0.78425,-0.17228,9.43669,,-0.39116,-0.20594,0.04697,0.03994,-0.34571,0.15403,13906,-14677,0.48328,0.48393,0.48350
1.463829,-0.81147,-0.17109,9.41426,,-0.38780,-0.20426,0.05271,0.13181,-0.10509,0.06653,13906,-14677,0.48328,0.48379,0.48345
1.475042,-0.79023,-0.17767,9.37149,,-0.38780,-0.20006,0.05803,-0.06506,-0.20571,0.06653,13906,-14677,0.48328,0.48326,0.48327
1.495258,-0.77946,-0.16570,9.38854,,-0.39284,-0.20006,0.05803,0.00056,-0.16196,0.07528,13906,-14677,0.48328,0.48250,0.48302
1.506555,-0.80279,-0.18963,9.39243,,-0.38640,-0.20706,0.04263,0.23244,0.08304,0.13653,13906,-14677,0.48328,0.48276,0.48311
1.517906,-0.77587,-0.16570,9.43370,,-0.38640,-0.20706,0.04263,-0.03881,-0.05696,0.03153,13906,-14677,0.48328,0.48304,0.48320
1.538469,-0.77916,-0.16600,9.46601,,-0.39396,-0.20958,0.05439,0.03994,-0.07446,0.04903,13906,-14677,0.48328,0.48314,0.48323
1.549694,-0.80638,-0.17827,9.38345,,-0.39396,-0.20958,0.05439,0.03119,-0.13571,0.09278,13906,-14677,0.48328,0.48323,0.48326
1.569876,-0.79651,-0.17737,9.41127,,-0.38640,-0.20538,0.05495,0.07056,-0.17509,0.09716,13906,-14677,0.48328,0.48329,0.48328
1.581104,-0.79621,-0.18485,9.38465,,-0.38948,-0.20426,0.05957,0.16244,0.15304,0.03153,13906,-14677,0.48328,0.48311,0.48322
1.601381,-0.79531,-0.18305,9.44686,,-0.38948,-0.20426,0.05957,0.03119,-0.15321,0.27653,13906,-14677,0.48328,0.48285,0.48314
1.612676,-0.80399,-0.17468,9.39721,,-0.38500,-0.20370,0.06083,0.10119,0.06554,0.12778,13906,-14677,0.48328,0.48284,0.48313
1.632858,-0.77797,-0.17228,9.39961,,-0.38626,-0.20482,0.05866,0.11869,0.05679,-0.03409,13906,-14677,0.48328,0.48291,0.48316
1.644116,-0.64247,-0.17468,9.39362,,-0.38752,-0.20594,0.05649,0.02244,0.04804,0.12778,13906,-14677,0.48328,0.48299,0.48318
1.664274,-0.69870,-0.17019,9.42264,,-0.38192,-0.21070,0.04893,0.16244,-0.00446,-0.00347,13906,-14677,0.48328,0.48384,0.48347
1.675523,-0.78544,-0.18664,9.45883,,-0.38192,-0.21070,0.04893,-0.12631,-0.15321,0.04028,13906,-14677,0.48328,0.48463,0.48373
1.695945,-0.79113,-0.18245,9.38286,,-0.38752,-0.20986,0.04781,0.00056,0.03491,-0.02097,13906,-14677,0.48328,0.48503,0.48386
1.710720,-0.80040,-0.15374,9.41576,,-0.38444,-0.20566,0.04977,-0.07381,-0.03946,0.03153,13906,-14677,0.48328,0.48516,0.48391
1.725634,-0.79262,-0.19083,9.42294,,-0.38444,-0.20566,0.04977,-0.17006,0.00429,0.10153,13906,-14677,0.48328,0.48526,0.48394
1.740792,-0.65145,-0.18185,9.37747,,-0.38696,-0.21070,0.04067,-0.01256,-0.08321,0.07528,13906,-14677,0.48328,0.48572,0.48409
1.755733,-0.78724,-0.16810,9.36910,,-0.38696,-0.20846,0.04851,0.10994,0.04804,0.10153,13906,-14677,0.48328,0.48593,0.48416
1.770860,-0.65444,-0.16869,9.47139,,-0.39284,-0.20846,0.04851,-0.12631,-0.05696,0.01403,13906,-14677,0.48328,0.48586,0.48414
1.785885,-0.77468,-0.18245,9.43550,,-0.38612,-0.20762,0.05187,-0.15256,0.10054,0.11903,13906,-14677,0.48328,0.48602,0.48420
1.799121,-0.77707,-0.18604,9.40977,,-0.38612,-0.20762,0.05187,0.20619,0.21429,0.07528,13906,-14677,0.48328,0.48620,0.48425
1.819540,-0.78185,-0.18126,9.37598,,-0.38920,-0.20734,0.04823,-0.03881,-0.02634,0.04466,13906,-14677,0.48328,0.48618,0.48425
1.830766,-0.80100,-0.17946,9.41755,,-0.38920,-0.20734,0.04823,-0.05631,-0.04821,0.08403,13906,-14677,0.48328,0.48616,0.48424
1.850975,-0.78814,-0.16451,9.40200,,-0.38416,-0.20790,0.05201,0.14494,-0.06134,0.05778,13906,-14677,0.48328,0.48645,0.48434
1.862265,-0.79023,-0.17946,9.44567,,-0.38836,-0.20902,0.04697,0.26744,-0.09196,0.12778,13906,-14677,0.48328,0.48661,0.48439
1.882497,-0.79860,-0.18275,9.42832,,-0.38836,-0.20902,0.04697,-0.01256,0.03929,0.08841,13906,-14677,0.48328,0.48676,0.48444
1.893757,-0.78185,-0.18485,9.43490,,-0.38836,-0.20006,0.04977,-0.04756,0.04804,0.17153,13906,-14677,0.48328,0.48605,0.48420
1.914012,-0.79980,-0.16750,9.43969,,-0.38752,-0.20636,0.04256,0.17994,-0.07009,0.03591,13906,-14677,0.48328,0.48604,0.48420
1.925256,-0.77169,-0.18664,9.40499,,-0.38668,-0.21266,0.03535,-0.05631,-0.03071,0.29403,13906,-14677,0.48328,0.48663,0.48440
1.945651,-0.78305,-0.18275,9.38166,,-0.38892,-0.20958,0.05887,0.04869,-0.15759,0.09278,13906,-14677,0.48328,0.48679,0.48445
1.957026,-0.80758,-0.17228,9.41396,,-0.39116,-0.20958,0.05887,0.20619,0.03054,0.11903,13906,-14677,0.48328,0.48685,0.48447
1.977365,-0.71515,-0.17109,9.43370,,-0.38892,-0.20874,0.05719,0.14931,-0.02196,-0.01659,13906,-14677,0.48328,0.48696,0.48451
1.988607,-0.77886,-0.30389,9.46720,,-0.39816,-0.21294,0.04865,0.42494,0.00429,0.16278,13906,-14677,0.48328,0.48696,0.48451
2.009082,-0.79143,-0.17049,9.38973,,-0.39816,-0.21294,0.04865,0.22806,0.11804,0.14528,13906,-14677,0.48328,0.48695,0.48450
2.020280,-0.80279,-0.17647,9.44028,,-0.38920,-0.20734,0.05383,0.02244,0.04804,0.18028,13906,-14677,0.48328,0.48688,0.48448
2.040469,-0.71515,-0.17228,9.43370,,-0.38864,-0.20930,0.05285,-0.03006,-0.04821,0.23278,13906,-14677,0.48328,0.48697,0.48451
2.051678,-0.86022,-0.15912,9.49293,,-0.38808,-0.21126,0.05187,0.26744,-0.11821,-0.07347,13906,-14677,0.48328,0.48737,0.48465
2.072113,-0.72981,-0.17707,9.44417,,-0.38878,-0.20804,0.04963,0.56056,-0.30196,-2.31784,13906,-14677,0.48328,0.48820,0.48492
2.083416,-1.38844,0.08614,9.84826,,-0.38948,-0.20482,0.04963,1.02869,-0.19696,-10.87972,13906,-14677,0.48706,0.48992,0.48802
2.103678,-0.75494,0.02602,9.32393,,-0.39620,-0.19810,0.04249,0.57806,-0.31946,-22.88472,13906,-14679,0.49085,0.49629,0.49266
2.114904,-0.38943,0.53659,9.54676,,-0.39620,-0.21042,0.04543,0.82744,0.75679,-30.19972,13907,-14680,0.49652,0.50147,0.49817
2.135099,-0.98883,0.60808,9.47289,,-0.38416,-0.21042,0.04543,1.49244,-0.74384,-33.20097,13909,-14681,0.50409,0.51258,0.50692
2.146342,-0.50130,0.17288,9.03111,,-0.38360,-0.21910,0.04697,2.09619,-0.87071,-34.11972,13911,-14683,0.51166,0.51918,0.51416
2.166523,-0.64816,-0.23061,9.23301,,-0.38360,-0.21644,0.05446,1.76806,-0.05696,-35.62909,13912,-14686,0.52112,0.53080,0.52434
2.177784,-0.56291,-0.10528,9.54856,,-0.37912,-0.21378,0.06195,2.81369,-1.97321,-35.44972,13915,-14688,0.53058,0.53652,0.53256
2.197990,-0.89252,-0.60449,9.36162,,-0.37856,-0.21980,0.05859,2.07869,-0.08321,-34.60534,13917,-14691,0.53814,0.54755,0.54128
2.209275,-0.81595,-0.52463,9.33560,,-0.37800,-0.22582,0.05523,-0.44131,0.05679,-32.70222,13919,-14693,0.54760,0.55312,0.54944
2.220751,-0.81177,-0.36550,9.44686,,-0.38500,-0.22554,0.04851,1.42244,-1.58821,-30.74222,13921,-14696,0.55517,0.55777,0.55603
2.241390,-0.73848,-0.21117,9.37508,,-0.38500,-0.22554,0.04851,1.33931,-0.73946,-28.87847,13923,-14698,0.56274,0.56627,0.56391
2.252648,-0.98704,-0.14836,9.61017,,-0.36764,-0.23310,0.05131,1.40494,-0.02196,-27.92472,13925,-14700,0.57219,0.57133,0.57191
2.272871,-0.87398,-0.10828,9.22702,,-0.36498,-0.24318,0.05957,1.47931,-0.55571,-28.14347,13927,-14703,0.58165,0.58150,0.58160
2.284197,-0.81715,-0.08853,9.38525,,-0.36232,-0.25326,0.06783,1.60619,0.13554,-28.06472,13930,-14705,0.58922,0.58803,0.58882
2.304569,-0.79023,-0.26351,9.30987,,-0.35756,-0.24178,0.04977,1.27369,0.41991,-27.04096,13932,-14707,0.59679,0.59741,0.59699
2.315894,-0.80818,-0.21356,9.20220,,-0.35756,-0.24178,0.04977,1.45744,0.76554,-26.76972,13934,-14709,0.60435,0.60220,0.60363
2.335985,-0.46660,0.03739,9.30090,,-0.35392,-0.24962,0.06671,1.30869,-1.75009,-28.68597,13936,-14711,0.61381,0.61230,0.61331
2.346901,-0.85424,0.07358,9.61975,,-0.35476,-0.26166,0.06979,1.35244,-1.32571,-30.39222,13938,-14714,0.62138,0.61883,0.62053
2.367076,-1.07498,0.02483,9.13430,,-0.35476,-0.26166,0.06979,1.50556,0.88804,-29.74909,13940,-14716,0.62895,0.62955,0.62915
2.378344,-0.77527,-0.09930,9.46601,,-0.35112,-0.25578,0.07581,1.49244,-0.47696,-29.57847,13942,-14718,0.63651,0.63502,0.63602
2.398777,-0.93350,-0.20967,9.33440,,-0.35000,-0.26376,0.06986,1.38744,-0.52509,-29.61347,13944,-14720,0.64408,0.64554,0.64457
2.410092,-0.96072,-0.03829,9.59642,,-0.34888,-0.27174,0.06391,1.66744,-0.22321,-29.90222,13946,-14722,0.65354,0.65185,0.65298
2.430324,-0.75075,-0.28594,9.34427,,-0.34622,-0.26796,0.06811,1.38744,-0.63884,-30.31784,13949,-14724,0.66111,0.66232,0.66151
2.441596,-0.89073,-0.31226,9.52403,,-0.34356,-0.26418,0.07231,1.70244,0.11804,-30.45347,13951,-14726,0.67057,0.66763,0.66959
2.461853,-0.62812,-0.26830,9.58296,,-0.33936,-0.27538,0.07651,1.20806,0.03054,-30.51909,13953,-14729,0.67813,0.67853,0.67827
2.473113,-0.70828,-0.26082,9.29312,,-0.33936,-0.27538,0.06307,1.00244,-0.06571,-29.91972,13955,-14731,0.68570,0.68419,0.68520
2.493218,-0.89133,-0.13460,9.36670,,-0.33460,-0.28070,0.06307,1.30869,-0.73509,-29.73597,13957,-14733,0.69516,0.69475,0.69502
2.506474,-0.74058,-0.11426,9.31765,,-0.33292,-0.29106,0.06937,1.37869,-0.92321,-29.78847,13960,-14735,0.70273,0.70238,0.70261
2.521475,-0.86261,-0.53360,9.53061,,-0.33292,-0.29106,0.06937,1.52744,0.09179,-29.90222,13962,-14737,0.71218,0.71051,0.71163
2.536609,-0.89731,0.16570,9.25065,,-0.32844,-0.28686,0.07665,1.73744,0.56429,-29.02722,13964,-14740,0.71975,0.71815,0.71922
2.551618,-0.80877,-0.23390,9.39542,,-0.32284,-0.28910,0.07413,1.01119,0.38929,-29.72722,13966,-14742,0.72732,0.72609,0.72691
2.566675,-0.40917,0.13759,9.60958,,-0.32284,-0.28910,0.07413,3.90744,-3.26821,-30.62847,13968,-14744,0.73489,0.73399,0.73459
2.581832,-0.86979,0.09571,9.31765,,-0.31724,-0.29190,0.07833,1.38744,-3.53946,-31.44222,13970,-14746,0.74624,0.74241,0.74496
2.597144,-0.88774,-0.27876,9.44686,,-0.31724,-0.29190,0.07833,2.16619,-0.90571,-31.44222,13973,-14749,0.75380,0.75047,0.75269
2.618810,-0.92064,-0.38255,9.52254,,-0.31556,-0.30170,0.07287,1.72431,0.51179,-31.53847,13975,-14751,0.76137,0.76239,0.76171
2.630005,-0.54975,-0.57547,9.52822,,-0.31556,-0.31654,0.07077,1.44869,-1.30821,-30.66347,13977,-14753,0.76894,0.76918,0.76902
2.650205,-0.79890,-0.23240,9.23061,,-0.31556,-0.31654,0.07077,1.55369,0.04366,-29.26784,13979,-14755,0.77840,0.77982,0.77887
2.661402,-0.77527,-0.09930,9.46182,,-0.30464,-0.31290,0.07595,1.49244,-0.15321,-27.95097,13981,-14758,0.78596,0.78588,0.78594
2.681714,-0.70409,-0.02752,9.38076,,-0.30254,-0.31850,0.07609,1.57556,-0.94946,-27.73222,13983,-14760,0.79353,0.79646,0.79451
2.692918,-0.41635,-0.03470,9.44507,,-0.30044,-0.32410,0.07623,-0.33631,0.10929,-28.71222,13985,-14762,0.80299,0.80303,0.80300
2.713242,-0.60957,-0.23539,9.62902,,-0.29372,-0.32690,0.07021,1.70681,-0.68696,-29.22847,13988,-14764,0.81245,0.81459,0.81316
2.724730,-0.86979,-0.28116,9.09512,,-0.28700,-0.32690,0.07021,1.43994,-0.13571,-28.74722,13990,-14767,0.82002,0.82171,0.82058
2.736197,-0.99900,0.00179,9.30868,,-0.29316,-0.33362,0.07567,3.96869,-0.10946,-28.62472,13992,-14769,0.82758,0.82848,0.82788
2.756753,-0.62154,-0.25753,9.53271,,-0.29162,-0.32788,0.07609,1.52306,-0.44196,-28.64222,13994,-14771,0.83515,0.83900,0.83643
2.768057,-0.84287,-0.28235,9.12922,,-0.29008,-0.32214,0.07651,1.36994,-1.37821,-29.76222,13996,-14773,0.84272,0.84451,0.84331
