0.000004,-0.31525,-0.59282,9.39781,-0.21392,-0.31710,-0.04326,0.16167,-0.17726,-0.09004,-31466,-12544,-0.033460,-0.062920,0.997457
0.020161,-0.31944,-0.57129,9.45105,-0.21448,-0.31514,-0.04270,-0.27583,-0.00226,0.01496,-31466,-12544,-0.035005,-0.063437,0.997372
0.035641,-0.32303,-0.75194,9.42593,-0.21028,-0.31990,-0.04130,-0.23208,-0.07226,-0.04629,-31466,-12544,-0.035333,-0.069377,0.996965
0.051215,-0.34038,-0.58684,9.38525,-0.21028,-0.31990,-0.04130,-0.08333,-0.11601,0.08496,-31466,-12544,-0.036686,-0.070246,0.996855
0.067034,-0.30867,-0.56052,9.38286,-0.22064,-0.31570,-0.02996,-0.03083,0.14649,0.06746,-31466,-12544,-0.035840,-0.069223,0.996957
0.082634,-0.34217,-0.57966,9.45344,-0.22064,-0.31570,-0.02996,-0.18833,-0.02851,0.01496,-31466,-12544,-0.035116,-0.069302,0.996977
0.098207,-0.34457,-0.54257,9.37927,-0.21308,-0.31934,-0.03108,0.03042,0.20774,0.25996,-31466,-12544,-0.034211,-0.068395,0.997072
0.113655,-0.34397,-0.56471,9.39422,-0.21392,-0.32074,-0.03416,0.17917,-0.20351,0.04996,-31466,-12544,-0.034572,-0.065645,0.997244
0.129291,-0.31466,-0.56530,9.43131,-0.21392,-0.32074,-0.03416,-0.03083,0.05899,0.07621,-31466,-12544,-0.035299,-0.063705,0.997344
0.145066,-0.30987,-0.56351,9.42652,-0.21532,-0.31906,-0.03626,0.22292,0.05899,0.03246,-31466,-12544,-0.034111,-0.061770,0.997507
0.160691,-0.30927,-0.59641,9.34457,-0.21532,-0.31906,-0.03626,0.00417,0.12024,0.02371,-31466,-12544,-0.032767,-0.060612,0.997623
0.176298,-0.35174,-0.60538,9.43430,-0.22036,-0.32214,-0.03304,0.09167,0.05024,-0.04629,-31466,-12544,-0.032398,-0.060556,0.997639
0.191919,-0.33739,-0.57966,9.42892,-0.21728,-0.32158,-0.03766,-0.06583,0.18149,-0.08129,-31466,-12544,-0.031442,-0.060519,0.997672
0.207382,-0.33200,-0.57488,9.40379,-0.21728,-0.32158,-0.03766,0.05667,0.16399,0.00621,-31466,-12544,-0.029851,-0.060659,0.997712
0.223157,-0.33081,-0.57966,9.39243,-0.21896,-0.31458,-0.03780,0.00417,0.19024,0.00621,-31466,-12544,-0.028409,-0.060414,0.997769
0.238766,-0.32423,-0.56530,9.32902,-0.21896,-0.31542,-0.03052,-0.17958,0.12899,0.04996,-31466,-12544,-0.027379,-0.061562,0.997728
0.254390,-0.31226,-0.57607,9.46541,-0.21588,-0.31542,-0.03052,0.05667,0.00649,-0.10754,-31466,-12544,-0.027420,-0.062221,0.997686
0.269993,-0.44028,-0.59222,9.46481,-0.21672,-0.31346,-0.03290,0.00417,0.08524,-0.02879,-31466,-12544,-0.029986,-0.061856,0.997635
0.285437,-0.32602,-0.57787,9.39721,-0.21672,-0.31346,-0.03290,0.07417,-0.23851,-0.20379,-31466,-12544,-0.031741,-0.061265,0.997617
0.301239,-0.31167,-0.56770,9.46601,-0.21784,-0.31122,-0.03738,-0.09208,-0.06351,-0.04629,-31466,-12544,-0.033909,-0.061140,0.997553
0.316838,-0.18006,-0.59222,9.43550,-0.21588,-0.31066,-0.03794,0.22292,-0.00226,0.14621,-31466,-12544,-0.031860,-0.060540,0.997657
0.332448,-0.30987,-0.56770,9.44208,-0.21588,-0.31066,-0.03794,-0.14458,0.02399,0.06746,-31466,-12544,-0.031867,-0.059939,0.997693
0.348068,-0.34217,-0.58086,9.39961,-0.21728,-0.30786,-0.04368,0.10917,0.02399,0.00621,-31466,-12544,-0.032295,-0.060453,0.997648
0.363525,-0.32303,-0.58505,9.38345,-0.21728,-0.30786,-0.04368,-0.10958,0.10274,0.02371,-31466,-12544,-0.031821,-0.060747,0.997646
0.379121,-0.17946,-0.58505,9.47737,-0.21504,-0.31626,-0.04424,0.03042,-0.09851,0.15496,-31466,-12544,-0.029639,-0.061403,0.997673
0.394912,-0.32124,-0.59103,9.37448,-0.22008,-0.31346,-0.03276,0.11792,-0.11601,0.14621,-31466,-12544,-0.031806,-0.060674,0.997651
0.410526,-0.35414,-0.58205,9.43071,-0.22008,-0.31346,-0.03276,0.21417,-0.16851,-0.02879,-31466,-12544,-0.034598,-0.058662,0.997678
0.426147,-0.31167,-0.57667,9.47976,-0.22484,-0.31710,-0.03878,0.11792,-0.13351,0.21621,-31466,-12544,-0.036264,-0.056839,0.997725
0.441594,-0.33619,-0.57846,9.48036,-0.22484,-0.31710,-0.03878,-0.07458,-0.05476,0.11996,-31466,-12544,-0.037325,-0.057229,0.997663
0.457213,-0.35115,-0.60838,9.45404,-0.21476,-0.31934,-0.03500,0.12667,-0.10726,0.04996,-31466,-12544,-0.038331,-0.058047,0.997578
0.473005,-0.30867,-0.58325,9.42952,-0.21336,-0.31822,-0.03472,0.23167,-0.22101,0.04121,-31466,-12544,-0.039545,-0.056299,0.997630
0.488607,-0.33559,-0.57488,9.42892,-0.21336,-0.31822,-0.03472,-0.03083,-0.04601,-0.02879,-31466,-12544,-0.040606,-0.055746,0.997619
0.504231,-0.31884,-0.56351,9.40260,-0.21588,-0.31766,-0.03472,-0.03083,-0.14226,0.08496,-31466,-12544,-0.040699,-0.056818,0.997555
0.519693,-0.15793,-0.61256,9.45165,-0.21588,-0.31766,-0.04116,-0.03958,0.03274,-0.04629,-31466,-12544,-0.037399,-0.058579,0.997582
0.535311,-0.34457,-0.58505,9.40200,-0.21140,-0.31934,-0.04116,0.05667,0.17274,0.07621,-31466,-12544,-0.035924,-0.059052,0.997608
0.551090,-0.34576,-0.58026,9.37149,-0.21700,-0.32102,-0.03542,-0.02208,0.00649,-0.11629,-31466,-12544,-0.034895,-0.059279,0.997631
0.566707,-0.30150,-0.58385,9.40499,-0.21700,-0.32102,-0.03542,0.11792,-0.26476,-0.00254,-31466,-12544,-0.036087,-0.059094,0.997600
0.582318,-0.33320,-0.46122,9.44507,-0.21700,-0.31822,-0.05124,0.02167,-0.15101,-0.01129,-31466,-12544,-0.038641,-0.056458,0.997657
0.597925,-0.35474,-0.58983,9.44866,-0.22344,-0.32158,-0.04284,0.02167,-0.19476,0.04996,-31466,-12544,-0.040686,-0.057139,0.997537
0.613369,-0.33799,-0.57607,9.44567,-0.22344,-0.32158,-0.04284,-0.01333,-0.16851,0.14621,-31466,-12544,-0.042186,-0.057696,0.997442
0.629156,-0.29073,-0.57248,9.44208,-0.21420,-0.31346,-0.03164,-0.25833,0.21649,0.06746,-31466,-12544,-0.039956,-0.059946,0.997402
0.644775,-0.15673,-0.60897,9.40858,-0.21420,-0.31346,-0.03164,0.17042,-0.12476,0.01496,-31466,-12544,-0.035471,-0.061292,0.997489
0.660389,-0.34636,-0.58564,9.42952,-0.21392,-0.31878,-0.04382,-0.10083,0.12899,0.05871,-31466,-12544,-0.035639,-0.060950,0.997504
0.676004,-0.31585,-0.56650,9.42294,-0.21420,-0.32354,-0.04746,0.18792,0.08524,0.05871,-31466,-12544,-0.033883,-0.060225,0.997610
0.691453,-0.33141,-0.57607,9.41277,-0.21420,-0.32354,-0.04746,-0.07458,0.17274,0.05871,-31466,-12544,-0.032434,-0.059638,0.997693
0.707096,-0.45523,-0.57188,9.46182,-0.22428,-0.31962,-0.03850,0.11792,-0.10726,0.09371,-31466,-12544,-0.034599,-0.059462,0.997631
0.722843,-0.34516,-0.58445,9.41935,-0.22428,-0.31962,-0.03850,-0.10958,-0.05476,0.04996,-31466,-12544,-0.035984,-0.059809,0.997561
0.738477,-0.34457,-0.57488,9.35713,-0.21560,-0.31794,-0.03738,0.00417,0.11149,0.13746,-31466,-12544,-0.035739,-0.060740,0.997514
0.754070,-0.17587,-0.59043,9.54258,-0.21196,-0.32270,-0.04270,0.06542,-0.08101,0.02371,-31466,-12544,-0.032652,-0.060458,0.997637
0.769532,-0.29671,-0.58265,9.42772,-0.21196,-0.32270,-0.04270,0.26667,-0.20351,0.04996,-31466,-12544,-0.034276,-0.058519,0.997698
0.785151,-0.32004,-0.58684,9.38226,-0.21196,-0.31822,-0.04690,-0.21458,-0.07226,0.04121,-31466,-12544,-0.036025,-0.058822,0.997618
0.800981,-0.19621,-0.58684,9.51386,-0.21196,-0.31822,-0.04508,0.31042,0.04149,0.07621,-31466,-12544,-0.033655,-0.058647,0.997711
0.816590,-0.31645,-0.56949,9.41636,-0.21504,-0.32270,-0.04508,0.06542,0.09399,0.07621,-31466,-12544,-0.032759,-0.056491,0.997865
0.832188,-0.30808,-0.58804,9.41336,-0.22120,-0.31934,-0.05236,0.08292,-0.11601,0.13746,-31466,-12544,-0.032885,-0.056500,0.997861
0.847669,-0.31466,-0.60179,9.38884,-0.22120,-0.31934,-0.05236,-0.01333,0.11149,-0.08129,-31466,-12544,-0.033005,-0.057290,0.997812
0.863284,-0.34995,-0.58923,9.46242,-0.21336,-0.32214,-0.05502,-0.06583,-0.00226,0.02371,-31466,-12544,-0.032942,-0.058609,0.997737
0.879020,-0.45882,-0.57009,9.41456,-0.21140,-0.32326,-0.03612,0.07417,0.04149,0.11121,-31466,-12544,-0.035294,-0.058849,0.997643
0.894655,-0.32841,-0.55753,9.41157,-0.21140,-0.32326,-0.03612,0.18792,-0.00226,-0.06379,-31466,-12544,-0.034962,-0.057188,0.997751
0.910279,-0.35294,-0.57727,9.40260,-0.20664,-0.31626,-0.03472,0.06542,0.05024,0.12871,-31466,-12544,-0.035067,-0.056218,0.997803
0.925728,-0.31107,-0.60538,9.41576,-0.20664,-0.31626,-0.03472,-0.02208,0.12024,-0.03754,-31466,-12544,-0.033620,-0.057260,0.997793
0.941368,-0.33619,-0.56530,9.37269,-0.21448,-0.31934,-0.03626,-0.17083,0.01524,-0.18629,-31466,-12544,-0.033097,-0.059000,0.997709
0.957122,-0.30688,-0.57547,9.41456,-0.21532,-0.31710,-0.04494,0.10042,-0.17726,0.16371,-31466,-12544,-0.034060,-0.059789,0.997630
0.972750,-0.34875,-0.60299,9.50728,-0.21532,-0.31710,-0.04494,-0.10958,-0.03726,-0.02879,-31466,-12544,-0.035875,-0.060423,0.997528
0.988353,-0.31286,-0.58385,9.41815,-0.21560,-0.32270,-0.04074,0.05667,0.18149,0.04996,-31466,-12544,-0.034482,-0.061004,0.997542
1.003978,-0.31525,-0.58205,9.45344,-0.21560,-0.32270,-0.04074,-0.15333,-0.14226,-0.16004,-31466,-12544,-0.034024,-0.061702,0.997515
1.019393,-0.34277,-0.60479,9.37927,-0.21644,-0.31430,-0.04172,0.17917,-0.05476,0.16371,-31466,-12544,-0.035690,-0.061968,0.997440
1.035194,-0.30808,-0.59701,9.41456,-0.21812,-0.31710,-0.04144,-0.10083,-0.00226,-0.01129,-31466,-12544,-0.035557,-0.061666,0.997463
1.050807,-0.34158,-0.59282,9.41516,-0.21812,-0.31710,-0.04144,0.12667,0.18149,-0.09879,-31466,-12544,-0.034499,-0.061690,0.997499
1.066408,-0.29791,-0.57727,9.36910,-0.20860,-0.31738,-0.04368,-0.09208,-0.04601,0.19871,-31466,-12544,-0.033158,-0.061430,0.997560
1.082036,-0.33739,-0.58804,9.41097,-0.20860,-0.31738,-0.03318,-0.21458,-0.12476,-0.07254,-31466,-12544,-0.034696,-0.063568,0.997374
1.097483,-0.30867,-0.59880,9.41935,-0.21252,-0.32074,-0.03318,0.03917,-0.07226,0.02371,-31466,-12544,-0.035623,-0.064665,0.997271
1.113132,-0.33619,-0.57607,9.40559,-0.21896,-0.32074,-0.04032,-0.26708,0.08524,-0.15129,-31466,-12544,-0.035541,-0.065552,0.997216
1.128916,-0.35294,-0.59821,9.39721,-0.21896,-0.32074,-0.04032,0.26667,0.19899,0.07621,-31466,-12544,-0.033996,-0.065215,0.997292
1.144499,-0.30927,-0.55872,9.41396,-0.21000,-0.31206,-0.03430,0.06542,0.15524,-0.02004,-31466,-12544,-0.031503,-0.062069,0.997575
1.160148,-0.32602,-0.60299,9.45703,-0.21000,-0.31934,-0.03766,-0.05708,-0.10726,-0.09879,-31466,-12544,-0.031671,-0.062269,0.997557
1.175567,-0.18544,-0.59402,9.44268,-0.21672,-0.31934,-0.03766,-0.00458,0.12024,0.02371,-31466,-12544,-0.029575,-0.062749,0.997591
1.191242,-0.33440,-0.57308,9.48455,-0.21728,-0.31570,-0.04998,0.10042,-0.01101,0.04121,-31466,-12544,-0.029797,-0.061714,0.997649
1.206970,-0.32303,-0.55872,9.40379,-0.21728,-0.31570,-0.04998,-0.07458,-0.00226,0.02371,-31466,-12544,-0.030630,-0.061138,0.997659
1.222614,-0.35174,-0.56710,9.35055,-0.21560,-0.31542,-0.03234,0.03917,0.12899,0.02371,-31466,-12544,-0.030954,-0.061263,0.997642
1.238205,-0.31466,-0.60897,9.41815,-0.21980,-0.31178,-0.04326,-0.04833,0.04149,-0.22129,-31466,-12544,-0.030244,-0.061862,0.997626
1.253687,-0.33260,-0.57009,9.37986,-0.21980,-0.31178,-0.04326,-0.18833,0.08524,0.16371,-31466,-12544,-0.030280,-0.063181,0.997543
1.269300,-0.28774,-0.59581,9.43071,-0.21868,-0.31542,-0.04284,0.13542,-0.15976,-0.06379,-31466,-12544,-0.030789,-0.063497,0.997507
1.285056,-0.32124,-0.55454,9.39721,-0.21868,-0.31542,-0.04284,-0.03083,-0.22976,-0.00254,-31466,-12544,-0.033894,-0.062036,0.997498
1.300650,-0.34158,-0.57428,9.42892,-0.21896,-0.31794,-0.03640,0.01292,-0.01976,0.11121,-31466,-12544,-0.035884,-0.061935,0.997435
1.316285,-0.30927,-0.58923,9.46900,-0.20832,-0.31990,-0.04228,0.29292,0.15524,0.07621,-31466,-12544,-0.034458,-0.059973,0.997605
1.331728,-0.33739,-0.57906,9.42174,-0.20832,-0.31990,-0.04228,-0.09208,0.15524,-0.01129,-31466,-12544,-0.032677,-0.058910,0.997728
1.347323,-0.33021,-0.56949,9.44148,-0.21392,-0.31990,-0.03724,-0.14458,0.07649,0.19871,-31466,-12544,-0.031541,-0.060657,0.997660
1.363127,-0.32183,-0.58684,9.39781,-0.21392,-0.31990,-0.03724,-0.10083,0.12899,0.27746,-31466,-12544,-0.030624,-0.062544,0.997572
1.378762,-0.44806,-0.58804,9.41456,-0.20916,-0.31206,-0.03752,-0.14458,0.02399,-0.04629,-31466,-12544,-0.032431,-0.064096,0.997417
1.394354,-0.35474,-0.56830,9.42652,-0.21616,-0.31542,-0.04424,0.03042,-0.14226,-0.05504,-31466,-12544,-0.034047,-0.064174,0.997358
1.409985,-0.32183,-0.58684,9.47558,-0.21616,-0.31542,-0.04424,-0.03083,-0.06351,0.03246,-31466,-12544,-0.035356,-0.063774,0.997338
1.425425,-0.34098,-0.55035,9.46361,-0.21700,-0.31850,-0.02968,-0.00458,0.20774,0.13746,-31466,-12544,-0.034528,-0.063044,0.997413
1.442757,-0.34457,-0.58624,9.57309,-0.21056,-0.31038,-0.03346,0.22292,0.09399,-0.02879,-31466,-12544,-0.032587,-0.061149,0.997597
1.456809,-0.16690,-0.57667,9.37508,-0.21056,-0.31038,-0.03346,-0.05708,0.03274,-0.03754,-31466,-12544,-0.029379,-0.060222,0.997753
1.472468,-0.30508,-0.61675,9.46002,-0.21756,-0.31458,-0.04088,0.05667,-0.16851,-0.02879,-31466,-12544,-0.030727,-0.061024,0.997663
1.488063,-0.45942,-0.59701,9.42712,-0.21756,-0.31458,-0.04088,-0.09208,0.18149,-0.01129,-31466,-12544,-0.033619,-0.061605,0.997534
1.503547,-0.31884,-0.57906,9.35414,-0.22232,-0.31598,-0.03080,0.17042,0.05899,-0.01129,-31466,-12544,-0.032136,-0.061128,0.997612
1.519129,-0.34516,-0.56112,9.40439,-0.21952,-0.31738,-0.02758,-0.10958,-0.05476,-0.00254,-31466,-12544,-0.032855,-0.060466,0.997629
1.534938,-0.33081,-0.59581,9.41935,-0.21952,-0.31738,-0.02758,-0.16208,-0.00226,0.03246,-31466,-12544,-0.033588,-0.062688,0.997468
