0,5279,-5362,0,0,0
0.62364,-0.37448,-0.30090,9.37508,0.53172,0.78190,0.04459,0.09130,0.05661,0.12921
0.63916,-0.40020,-0.31705,9.44208,0.52416,0.78834,0.04683,0.18755,0.01286,0.31296
0.65493,-0.36491,-0.44148,9.43131,0.52416,0.78274,0.04851,0.19630,-0.18839,0.07671
0.67058,-0.37567,-0.30628,9.45524,0.53648,0.78274,0.04851,-0.02245,0.21411,0.11171
0.68621,-0.36491,-0.30508,9.46062,0.52500,0.78470,0.04291,0.16130,-0.04839,0.01546
0.70183,-0.36371,-0.32064,9.42832,0.52500,0.78470,0.04291,-0.01370,0.00411,0.11171
0.71743,-0.37268,-0.29970,9.48036,0.52948,0.78750,0.04137,0.12630,0.08286,0.23421
0.73310,-0.39482,-0.31884,9.44985,0.52808,0.77378,0.03101,0.00380,0.05661,0.09421
0.74873,-0.38824,-0.31107,9.41815,0.52808,0.77378,0.03101,-0.07495,0.03036,0.19921
0.76433,-0.37747,-0.45942,9.42772,0.52724,0.77714,0.04221,-0.06620,-0.03964,0.07671
0.77976,-0.37208,-0.32183,9.38764,0.52724,0.77714,0.04221,-0.05745,-0.08339,0.05046
0.79533,-0.37328,-0.15912,9.40140,0.52948,0.77798,0.04053,-0.10120,0.12661,0.08546
0.81112,-0.37567,-0.31406,9.40260,0.53228,0.77658,0.04263,-0.09245,0.10036,0.12921
0.82675,-0.39302,-0.30867,9.41516,0.53228,0.77658,0.04263,-0.46870,-0.09214,0.22546
0.84235,-0.38943,-0.29133,9.39362,0.53228,0.78582,0.04137,-0.08370,-0.05714,0.11171
0.85795,-0.38824,-0.32004,9.38525,0.53228,0.78582,0.04137,0.13505,0.18786,0.13796
0.87340,-0.38943,-0.44148,9.44327,0.52976,0.78190,0.03899,-0.00495,0.10911,0.12046
0.88919,-0.38166,-0.15793,9.41695,0.52948,0.77686,0.04053,0.30130,0.15286,0.11171
0.90490,-0.39003,-0.30808,9.44567,0.52948,0.77686,0.04053,0.05630,-0.08339,0.18171
0.92044,-0.38524,-0.44626,9.39123,0.53200,0.78274,0.03633,-0.03995,0.03911,0.06796
0.93606,-0.34756,-0.31286,9.44746,0.53200,0.78274,0.03857,0.14380,0.02161,0.10296
0.95166,-0.37448,-0.16271,9.47737,0.52920,0.78890,0.03857,-0.03995,-0.11839,0.18171
0.96729,-0.36849,-0.30389,9.35713,0.53200,0.78582,0.03311,0.34505,0.20536,0.05921
0.98292,-0.39182,-0.30508,9.42832,0.53200,0.78582,0.03311,-0.03120,-0.10089,0.01546
0.99851,-0.38704,-0.16092,9.47079,0.52360,0.77910,0.04837,-0.00495,0.03036,0.26046
1.01414,-0.38943,-0.30808,9.43490,0.52920,0.78022,0.04487,-0.18870,0.11786,0.07671
1.02958,-0.39661,-0.16271,9.42652,0.52920,0.78022,0.04487,0.15255,0.15286,0.26921
1.04518,-0.35174,-0.30090,9.45823,0.51912,0.78862,0.04277,0.00380,-0.00464,0.10296
1.06099,-0.41276,-0.43071,9.39961,0.51912,0.78862,0.04277,0.06505,0.03036,0.19921
1.07661,-0.38584,-0.32602,9.42952,0.53088,0.78050,0.05033,-0.04870,-0.04839,0.08546
1.09224,-0.36371,-0.16690,9.39482,0.52080,0.78554,0.03927,0.10880,0.07411,0.08546
1.10784,-0.38704,-0.30688,9.40499,0.52080,0.78554,0.03927,-0.02245,0.03036,0.26921
1.12344,-0.35952,-0.29013,9.38944,0.52976,0.77798,0.04683,-0.03120,-0.29339,0.20796
1.13911,-0.37268,-0.28594,9.41516,0.52976,0.77798,0.04683,-0.02245,0.12661,0.05046
1.15472,-0.37986,-0.29970,9.37089,0.53340,0.78358,0.04333,0.15255,0.22286,0.18171
1.17031,-0.38584,-0.30568,9.45943,0.52948,0.78666,0.04067,0.11755,-0.30214,0.18171
1.18575,-0.38465,-0.30568,9.42294,0.52948,0.78666,0.04067,0.02130,-0.14464,0.14671
1.20132,-0.37208,-0.44746,9.45404,0.53760,0.77462,0.03969,0.04755,0.04786,0.04171
1.21714,-0.39482,-0.30209,9.42054,0.53760,0.77462,0.03633,-0.00495,-0.23214,0.16421
1.23275,-0.38046,-0.31226,9.44028,0.53536,0.78470,0.03633,0.09130,-0.07464,0.15546
1.24836,-0.37747,-0.26501,9.43550,0.52976,0.78302,0.04207,0.20505,0.13536,0.20796
1.26396,-0.38405,-0.29970,9.40439,0.52976,0.78302,0.04207,-0.02245,0.08286,0.16421
1.27943,-0.39661,-0.31167,9.40260,0.53284,0.78162,0.03059,-0.08370,0.23161,0.22546
1.29521,-0.37567,-0.33799,9.43490,0.53284,0.78806,0.04711,0.11755,-0.13589,0.22546
1.31088,-0.37567,-0.30628,9.38046,0.53704,0.78806,0.04711,-0.06620,-0.19714,-0.18579
1.32647,-0.38584,-0.30867,9.44507,0.52696,0.78862,0.04291,-0.03995,0.07411,0.27796
1.34204,-0.37328,-0.30269,9.45883,0.52696,0.78862,0.04291,0.09130,-0.13589,0.09421
1.35749,-0.37507,-0.33619,9.41875,0.53116,0.78638,0.04375,0.01255,0.22286,0.09421
1.37318,-0.37866,-0.43729,9.46601,0.53228,0.78470,0.05061,0.14380,-0.22339,0.11171
1.38888,-0.37448,-0.30867,9.39123,0.53228,0.78470,0.05061,0.02130,-0.17964,0.11171
1.40450,-0.36969,-0.16810,9.38585,0.53480,0.77882,0.04907,-0.00495,-0.15339,0.17296
1.42012,-0.38106,-0.30688,9.33859,0.53480,0.77882,0.04907,-0.01370,-0.21464,0.26046
1.43573,-0.36670,-0.15613,9.39841,0.53144,0.77854,0.04515,-0.17120,0.03911,0.19046
1.45121,-0.38465,-0.30389,9.39063,0.53284,0.78750,0.04179,0.03005,0.05661,0.18171
1.46702,-0.37687,-0.31645,9.41576,0.53284,0.78750,0.04179,0.08255,0.05661,0.30421
1.48262,-0.35653,-0.30150,9.45165,0.52864,0.78442,0.03661,-0.00495,-0.07464,0.17296
1.49820,-0.38405,-0.28295,9.38644,0.52864,0.78442,0.03661,-0.14495,-0.22339,0.02421
1.51363,-0.37627,-0.30449,9.42054,0.53368,0.78050,0.04347,0.10880,0.06536,0.08546
1.52928,-0.37448,-0.31226,9.40738,0.53228,0.77658,0.03899,-0.04870,-0.09214,0.05046
1.54503,-0.37926,-0.27697,9.44507,0.53228,0.77658,0.03899,-0.11870,-0.20589,0.13796
1.56067,-0.39063,-0.28475,9.47976,0.52780,0.78470,0.03647,-0.03995,0.01286,0.13796
1.57631,-0.40678,-0.31107,9.44926,0.52780,0.79030,0.04445,-0.03120,-0.08339,0.04171
1.59171,-0.36012,-0.30030,9.44088,0.53144,0.79030,0.04445,-0.09245,-0.05714,0.12921
1.60734,-0.37567,-0.15972,9.44268,0.53172,0.78554,0.03955,0.15255,-0.18839,0.13796
1.62321,-0.38524,-0.31585,9.38704,0.53172,0.78554,0.03955,-0.20620,-0.14464,0.12921
1.63883,-0.39242,-0.16092,9.41815,0.52612,0.78330,0.03899,0.03880,-0.07464,0.13796
1.65440,-0.36909,-0.28893,9.38764,0.52808,0.78554,0.04543,0.00380,-0.00464,0.27796
1.67002,-0.39661,-0.31226,9.44686,0.52808,0.78554,0.04543,0.05630,-0.06589,0.19921
1.68544,-0.36251,-0.32064,9.43310,0.52892,0.77966,0.03745,-0.10120,-0.02214,0.02421
1.70121,-0.37567,-0.30688,9.39422,0.52892,0.77966,0.03745,0.06505,-0.19714,0.12046
1.71685,-0.38824,-0.29492,9.40559,0.52500,0.78162,0.04249,-0.02245,-0.03964,0.18171
1.73245,-0.36431,-0.30927,9.42174,0.52976,0.77826,0.04571,0.00380,0.15286,0.16421
1.74805,-0.38764,-0.29372,9.42353,0.52976,0.77826,0.04571,-0.07495,-0.01339,0.19921
1.76353,-0.38405,-0.31286,9.37747,0.53228,0.77994,0.04067,-0.03995,-0.06589,0.07671
1.77915,-0.37507,-0.17827,9.42294,0.53228,0.77994,0.04067,-0.03995,-0.16214,0.12046
1.79496,-0.36311,-0.32183,9.42712,0.52304,0.77910,0.03689,0.04755,0.18786,0.15546
1.81059,-0.35174,-0.31167,9.46720,0.52640,0.78470,0.03367,0.08255,-0.09214,0.11171
1.82615,-0.36251,-0.32303,9.42533,0.52640,0.78470,0.03367,-0.09245,-0.12714,0.22546
1.84158,-0.38046,-0.31705,9.46541,0.52780,0.78190,0.04039,-0.00495,0.05661,0.12046
1.85723,-0.40618,-0.30150,9.39841,0.52780,0.78190,0.04263,0.05630,-0.02214,0.12921
1.87299,-0.35653,-0.31645,9.47558,0.52668,0.78778,0.04263,-0.06620,-0.02214,0.12921
1.88859,-0.36550,-0.31525,9.36850,0.52976,0.78134,0.02751,-0.18870,0.04786,0.19046
1.90421,-0.39960,-0.27996,9.43011,0.52976,0.78134,0.02751,0.15255,0.15286,0.01546
1.91965,-0.37807,-0.31107,9.38465,0.53592,0.78666,0.04431,0.08255,-0.03964,0.08546
1.93528,-0.36251,-0.29850,9.40080,0.53592,0.78218,0.03493,0.03880,-0.06589,0.12921
1.95108,-0.37747,-0.30568,9.42234,0.53564,0.78218,0.03493,0.02130,-0.11839,0.05921
1.96670,-0.37328,-0.15972,9.39901,0.52948,0.78554,0.03955,-0.03120,0.00411,0.06796
1.98233,-0.36969,-0.33679,9.41755,0.52948,0.78554,0.03955,-0.04870,0.11786,0.05046
1.99813,-0.36730,-0.44806,9.45823,0.51884,0.78414,0.04235,0.07380,-0.18839,-0.03704
2.01354,-0.37089,-0.30209,9.43550,0.51856,0.78834,0.04291,-0.04870,-0.13589,0.16421
2.02919,-0.23210,-0.44028,9.45105,0.51856,0.78834,0.04291,-0.06620,0.84411,0.08546
2.04484,1.67617,-0.50070,9.71965,0.52668,0.79786,0.04977,-0.06620,-1.19464,1.03046
2.06043,2.99043,-0.27398,9.57608,0.52668,0.79786,0.04977,1.10630,-0.93214,1.31046
2.07605,1.64806,0.03529,9.44327,0.51520,0.76622,0.05537,1.41255,-2.40214,-3.05579
2.09160,0.01615,-0.14118,9.31167,0.51016,0.78610,0.05187,0.08255,-1.00214,-8.11329
2.10731,-0.14058,-0.28355,9.86142,0.51016,0.78610,0.05187,-1.21245,0.99286,-9.45204
2.12291,0.07836,0.16690,9.22912,0.51268,0.80010,0.06069,2.46255,-2.18339,-6.77454
2.13856,-0.81835,-0.35414,9.55753,0.51268,0.80010,0.05271,-0.02245,-1.81589,-5.00704
2.15416,-1.81855,-0.15015,8.83251,0.50736,0.81466,0.05271,1.92005,0.01286,-4.63954
2.16972,-1.08215,-0.38584,9.99422,0.50624,0.81298,0.04935,-0.97620,-1.11589,-4.65704
2.18535,-0.36969,-0.41456,7.93221,0.50624,0.81298,0.04935,0.19630,1.39536,-3.04704
2.20101,-0.93799,-0.39302,9.59043,0.49112,0.82446,0.05089,0.24880,1.36036,-0.29079
2.21662,0.30150,-0.54257,8.82294,0.49112,0.82978,0.06419,-0.49495,-2.71714,0.86421
2.23223,-1.35015,0.27159,9.32363,0.49560,0.82978,0.06419,0.99255,2.83911,-0.60579
2.24782,-0.75673,-0.23629,9.40678,0.50008,0.84154,0.05845,-0.77495,0.36286,-2.62704
2.26341,-0.87876,-0.37926,9.85125,0.50008,0.84154,0.05845,0.10005,-1.38714,-4.64829
2.27905,-0.12861,-0.54257,8.84387,0.48608,0.84882,0.05999,-1.11620,1.15036,-4.97204
2.29470,0.51027,-0.02871,9.72623,0.48244,0.84462,0.05537,0.33630,2.29661,-3.43204
2.31031,0.06042,-0.20160,9.78306,0.48244,0.84462,0.05537,-1.07245,-3.03214,-2.46954
2.32594,-0.08913,-0.29312,8.39941,0.48440,0.85946,0.06097,0.58130,0.71286,-0.75454
2.34154,-0.37687,-0.33739,9.96491,0.48440,0.85946,0.06097,0.17880,0.24911,-1.59454
2.35717,-0.26201,-0.37029,8.59622,0.48020,0.86366,0.06853,-0.66120,-2.30589,-3.80829
2.37291,-0.74955,-0.08435,10.08814,0.46508,0.86030,0.07021,0.07380,0.58161,-3.80829
2.38839,-0.18066,-0.48873,9.20818,0.46508,0.86030,0.07021,0.80880,-1.56214,-1.69954
2.40398,-1.10608,-0.73998,9.69213,0.47040,0.88382,0.07623,0.39755,-2.59464,-0.01954
2.41958,-0.47557,0.04786,9.41815,0.47040,0.88382,0.07623,0.19630,1.63161,0.47921
2.43518,-1.16231,0.63829,10.23171,0.44632,0.88522,0.06391,0.69505,0.50286,0.61046
2.45085,-0.03290,-1.22154,9.10290,0.46088,0.88242,0.06923,-0.30245,-0.44214,0.05046
2.46662,-0.19023,-0.34816,9.61556,0.46088,0.88242,0.06923,0.00380,3.23286,-0.06329
2.48210,-0.50130,-0.16032,8.90130,0.45388,0.88690,0.08253,-0.47745,0.54661,-1.52454
2.49769,0.28774,0.05683,10.29153,0.45388,0.88690,0.06741,-0.59995,2.55911,-3.12579
2.51333,0.13579,0.09751,9.34876,0.44660,0.88746,0.06741,1.58755,5.22786,-3.16079
2.52895,0.33559,-0.46840,9.68674,0.44408,0.89446,0.07329,-0.38995,-7.26714,-2.53954
2.54453,0.13280,-0.33559,8.31805,0.44408,0.89446,0.07329,0.58130,1.58786,-0.87704
2.56016,-0.81894,-0.67418,9.73939,0.44044,0.90342,0.07441,-0.82745,2.84786,-1.27079
2.57568,-0.48395,-1.00020,9.00419,0.44044,0.90202,0.07049,0.05630,-1.41339,-1.10454
2.59131,-0.51326,-0.32841,10.77787,0.43680,0.90202,0.07049,0.96630,-0.08339,1.03046
2.60700,0.79382,0.16211,7.88914,0.44604,0.90538,0.06937,-0.52120,2.48911,4.05796
2.62261,0.19442,-0.41097,11.23011,0.44604,0.90538,0.06937,-0.23245,-1.00214,4.51296
2.63824,-0.34636,-0.30449,8.70030,0.42532,0.91210,0.08449,0.19630,0.70411,2.79796
2.65384,-0.71067,-0.82074,9.28116,0.43288,0.92386,0.07175,-0.59995,2.55036,2.41296
2.66942,0.50130,0.35773,9.32603,0.43288,0.92386,0.07175,0.13505,-5.31589,3.79546
2.68537,-1.55833,0.17767,8.22652,0.43288,0.91966,0.06503,-0.01370,0.56411,3.64671
2.70075,-1.13360,-0.07717,9.16989,0.43288,0.91966,0.06503,0.61630,2.41036,2.19421
2.71633,-0.42832,0.05803,9.87996,0.43120,0.92554,0.08001,0.00380,1.29036,-0.35204
2.73192,-0.08674,0.04367,10.06780,0.42252,0.92722,0.08659,1.70130,1.58786,-0.85954
2.74748,0.25364,-0.20339,8.97249,0.42252,0.92722,0.08659,0.12630,0.48536,-1.23579
2.76315,-0.17109,-0.11246,9.46541,0.41748,0.94094,0.07539,0.31880,0.04786,-1.50704
2.77878,-1.04746,-0.71186,9.22971,0.41748,0.94094,0.08085,0.78255,0.72161,0.58421
2.79441,-0.40379,-0.23031,9.40499,0.42280,0.94290,0.08085,-0.33745,3.67036,1.87921
2.81002,-0.32542,-0.30568,8.76371,0.42112,0.94458,0.07791,1.19380,0.38911,2.02796
2.82561,0.24945,-1.22513,9.02872,0.42112,0.94458,0.07791,-0.51245,1.14161,0.53171
2.84125,-0.72443,-0.45942,10.13540,0.41776,0.94906,0.08911,-0.10995,3.01411,-0.82454
2.85684,-0.08973,-0.43071,9.68674,0.41776,0.95830,0.08267,-1.06370,1.15911,-0.95579
2.87243,-0.22193,0.72861,9.79921,0.41804,0.95830,0.08267,-0.18870,-0.89714,-0.57954
2.88806,-0.43789,0.32782,8.96471,0.41440,0.95858,0.08435,-2.58620,1.33411,-0.69329
2.90366,-1.02473,-1.16471,9.27757,0.41440,0.95858,0.08435,-0.00495,0.61661,-0.08954
2.91928,0.09093,-0.74536,8.73261,0.40320,0.96726,0.09135,-0.66995,0.17911,0.47921
2.93494,-0.21296,-0.57547,8.99582,0.40600,0.96306,0.07707,0.39755,1.54411,0.50546
2.95057,-0.65563,-0.27876,9.23271,0.40600,0.96306,0.07707,-0.13620,1.86786,-0.29954
2.96632,-0.48634,0.24347,9.78126,0.40264,0.97258,0.08505,-0.63495,0.61661,-0.33454
2.98194,0.22851,-0.43609,8.44965,0.40264,0.97258,0.08505,0.28380,0.10911,-0.18579
2.99736,0.53659,-0.19741,8.75055,0.41384,0.97678,0.08631,0.02130,-1.53589,0.01546
3.01303,-1.08036,-0.02752,9.27039,0.40796,0.98910,0.09933,1.65755,1.71911,1.21421
3.02863,-0.52403,-0.75673,9.86680,0.40796,0.98910,0.09933,1.31630,-1.29089,1.03921
3.04425,-0.21236,-0.33081,9.12443,0.39956,0.98434,0.08211,-0.33745,-2.03464,0.57546
3.05987,-0.94935,-1.69711,10.32682,0.39956,0.98434,0.08211,0.46755,0.60786,-0.26454
3.07541,-0.40618,-0.26740,8.70449,0.38948,0.98602,0.08071,1.77130,-0.84464,-0.50079
3.09107,-0.34636,0.24885,10.24068,0.38612,0.99134,0.08183,0.84380,-0.69589,0.32171
3.10670,0.20459,0.12084,9.62932,0.38612,0.99134,0.08183,0.79130,-2.89214,0.97796
3.12235,-0.40080,-0.41396,10.12822,0.38304,0.99302,0.09233,0.01255,0.12661,1.50296
3.13808,0.01196,-0.87637,9.28595,0.38304,0.99918,0.08925,1.64880,-0.19714,-0.28204
3.15422,-0.01795,-1.07139,10.72882,0.38164,0.99918,0.08925,-0.26745,1.36036,-1.16579
3.16914,-0.36790,-0.31645,8.86242,0.37968,1.00282,0.08379,0.17005,-0.83589,0.26921
3.18476,-0.35174,-1.12702,9.29133,0.37968,1.00282,0.08379,-0.17120,1.61411,0.57546
3.20038,-0.64786,-0.27876,8.86122,0.37548,1.00842,0.08813,-0.10120,0.00411,0.69796
3.21600,-0.12443,0.36132,9.58146,0.38668,1.01346,0.09457,-2.47245,7.57286,0.76796
3.23156,0.92303,-0.54138,8.83968,0.38668,1.01346,0.09457,0.03005,-3.69714,-0.48329
3.24751,-1.02233,-0.49352,10.37827,0.37716,1.01094,0.09471,-0.24995,0.49411,-1.58579
3.26286,-0.08614,-0.13579,7.76531,0.37716,1.01094,0.09471,-1.25620,-0.95839,-1.50704
3.27852,-1.08335,0.31466,12.35115,0.38052,1.01878,0.09009,0.17880,6.40911,-1.07829
3.29425,0.51206,0.41336,9.55753,0.36456,1.01822,0.08967,-0.80995,-6.18214,-0.28204
3.30967,-2.21635,-0.01496,9.16750,0.36456,1.01822,0.08967,-0.05745,3.94161,-1.29704
3.32532,-0.26680,0.64068,9.90329,0.36568,1.02914,0.08799,0.99255,1.05411,0.51421
3.34094,0.79741,-0.89671,8.74756,0.36568,1.02914,0.08799,-0.35495,-1.71964,-0.36954
3.35689,-0.48993,0.11246,9.62812,0.36456,1.02774,0.08211,1.04505,2.30536,-2.10204
3.37220,0.20578,-1.26520,9.21237,0.36176,1.03502,0.09443,-1.39620,0.38911,-4.10579
3.38776,-0.56650,-0.28475,11.01715,0.36176,1.03502,0.09443,1.08005,-1.11589,-3.24829
3.40340,-0.44686,0.40439,9.58924,0.36568,1.03194,0.09373,0.05630,-0.19714,-0.34329
3.41901,-0.66760,-0.73340,9.84587,0.36568,1.03194,0.08827,0.73880,3.22411,2.04546
3.43464,-0.08016,-0.31645,10.12882,0.34944,1.04678,0.08827,1.16755,2.12161,2.40421
3.45028,0.22313,-0.75254,8.85943,0.35392,1.03530,0.08099,-0.78370,-1.06339,0.88171
3.46604,-0.16929,-0.53480,9.68016,0.35392,1.03530,0.08099,0.23130,-0.98464,-1.58579
3.48183,-0.55155,-0.16451,9.17169,0.34916,1.03586,0.08953,0.03005,-0.54714,-1.66454
3.49712,-0.34995,0.06580,8.77448,0.34916,1.05322,0.09919,0.05630,1.99036,-0.64954
3.51273,0.52822,0.37089,9.52104,0.34580,1.05322,0.09919,0.67755,-0.41589,0.34796
3.52831,-0.51206,-0.49831,10.37767,0.35364,1.04258,0.07833,0.79130,0.77411,0.47046
3.54395,-0.27159,-0.53121,10.06421,0.35364,1.04258,0.07833,0.14380,1.15911,-0.57954
3.55955,0.72084,-0.41396,8.62971,0.34888,1.05462,0.09205,-0.71370,0.26661,-1.13079
3.57518,-1.30947,-0.49591,8.80439,0.34272,1.05098,0.09611,-0.51245,-0.18839,-1.76954
3.59107,-0.58744,0.17468,8.98206,0.34272,1.05098,0.09611,-0.70495,-0.02214,-1.29704
3.60641,-0.56112,0.19801,10.11506,0.35448,1.05350,0.08659,-0.31995,-0.37214,-0.42204
3.62205,0.13519,-0.48156,8.69133,0.35448,1.05350,0.08659,0.47630,-1.35214,-0.29954
3.63759,-0.30030,-1.01336,9.24527,0.34860,1.05266,0.08687,-0.49495,0.96661,-0.49204
3.65326,0.01854,0.04068,9.17947,0.34860,1.06190,0.09485,-0.35495,-0.87089,-0.85079
3.66890,-1.23709,-0.59641,9.98465,0.34860,1.06190,0.09485,-0.02245,0.12661,-1.87454
3.68451,-0.57966,-0.02333,9.95534,0.34020,1.05630,0.09695,0.16130,-0.52964,-1.72579
3.70015,-0.60897,-0.22014,9.80040,0.34020,1.05630,0.08771,-0.04870,-0.68714,-1.04329
3.71595,-0.12323,-0.08016,9.29312,0.33684,1.05938,0.08771,0.27505,-1.99089,-0.06329
3.73132,-0.15135,-0.51864,8.83610,0.34580,1.05910,0.09653,-0.42495,0.70411,0.15546
3.74695,-0.66341,-0.09392,8.83669,0.34580,1.05910,0.09653,-2.57745,0.85286,-0.72829
3.76259,0.56889,-0.13340,8.88395,0.34524,1.06890,0.09037,-0.70495,0.15286,-0.22954
3.77833,-0.00598,-0.25603,9.73400,0.34524,1.06918,0.08813,0.63380,0.73911,1.87921
3.79410,-1.05882,-0.11605,10.11267,0.33488,1.06918,0.08813,0.66880,-1.78089,2.92921
3.80941,-0.39242,-0.30987,8.86541,0.32144,1.07562,0.10451,1.40380,-1.54464,2.71921
3.82505,-0.36072,-0.17827,9.05624,0.32144,1.07562,0.10451,1.12380,1.49161,2.21171
3.84065,-0.62512,-0.53719,10.37169,0.33600,1.06974,0.09849,0.01255,1.60536,1.44171
3.85629,-1.77607,-1.26341,10.10489,0.32984,1.07758,0.10591,0.60755,1.64911,0.39171
3.87210,0.92423,-0.73998,8.95454,0.32984,1.07758,0.10591,0.73880,-0.67839,-0.53579
3.88744,-0.52762,0.19442,8.86242,0.32872,1.07870,0.09555,-2.35870,1.79786,-0.50954
3.90313,-1.68574,-0.37089,9.64786,0.32872,1.07870,0.09555,1.55255,1.48286,-0.53579
3.91890,-0.30987,0.25125,8.00818,0.33488,1.07814,0.09765,-0.38995,2.16536,-1.68204
3.93541,0.05743,0.38943,9.59043,0.32984,1.07954,0.11053,0.45880,-6.65464,-5.55829
3.95026,-0.66281,-0.61914,8.52443,0.32984,1.07954,0.11053,-1.39620,0.93161,-4.06204
3.96584,-0.82552,0.29850,10.37348,0.32452,1.07730,0.09583,1.50005,2.92661,-3.12579
3.98120,0.68435,-0.79801,8.50768,0.32452,1.07730,0.09583,-1.52745,-0.86214,0.25171
3.99682,-0.34098,0.31167,11.15175,0.32732,1.07534,0.10423,3.36380,-2.20964,2.55296
4.01243,0.14536,-0.20937,7.61277,0.32508,1.08178,0.10633,-0.27620,0.97536,1.37171
4.02804,-1.00678,-0.99541,12.03291,0.32508,1.08178,0.10633,1.29880,2.68161,-0.64954
4.04367,-0.49531,-0.45763,8.61536,0.32844,1.07814,0.10815,-1.31745,-3.93339,-3.67704
4.05953,-0.36132,-1.04925,9.18186,0.32844,1.07814,0.10787,0.64255,5.38536,-4.91079
4.07490,0.36909,-0.16451,8.82174,0.32144,1.08906,0.10787,0.47630,-0.98464,-3.35329
4.09052,-1.25085,0.13041,9.30928,0.32172,1.09046,0.10899,-0.56495,-0.15339,0.02421
4.10609,-1.52662,0.34277,10.44946,0.32172,1.09046,0.10899,2.09505,3.05786,0.00671
4.12168,0.56471,-0.86859,7.54278,0.32648,1.08906,0.10381,-0.84495,4.96536,-1.91829
