0.000005,-0.40020,-1.02233,9.34337,0.58366,-1.17698,0.12712,-0.12890,0.01094,0.03084,13121,-8669,0.99909,-0.00463,0.04229,0.00000,0.99407,0.10877,-0.04254,-0.10867,0.99317,0.00000,0.00000
0.019153,-0.39840,-1.04028,9.35653,0.58030,-1.16270,0.12712,0.07235,-0.28656,-0.03916,13121,-8669,0.99909,-0.00464,0.04238,0.00000,0.99406,0.10880,-0.04263,-0.10870,0.99316,0.00000,0.00000
0.035136,-0.42353,-1.03250,9.40798,0.58030,-1.16270,0.12712,-0.07640,0.08969,0.02209,13121,-8669,0.99909,-0.00464,0.04237,-0.00000,0.99407,0.10878,-0.04262,-0.10868,0.99316,0.00000,6.28318
0.050428,-0.40977,-1.02114,9.38525,0.58618,-1.17838,0.12628,-0.05890,0.02844,0.06584,13121,-8669,0.99909,-0.00462,0.04236,-0.00002,0.99407,0.10877,-0.04262,-0.10867,0.99316,0.00000,6.28317
0.065803,-0.39840,-1.04566,9.38345,0.58618,-1.17838,0.13258,0.01110,0.00219,0.24959,13121,-8669,0.99909,-0.00455,0.04236,-0.00008,0.99407,0.10878,-0.04261,-0.10869,0.99316,0.00000,6.28310
0.081527,-0.41874,-1.04985,9.37089,0.58590,-1.17390,0.13258,0.11610,0.01969,0.10084,13121,-8669,0.99909,-0.00453,0.04237,-0.00011,0.99406,0.10882,-0.04261,-0.10873,0.99316,0.00000,6.28307
0.097140,-0.41396,-1.02891,9.41994,0.59346,-1.17642,0.13286,0.14235,0.11594,0.05709,13121,-8669,0.99909,-0.00451,0.04234,-0.00012,0.99406,0.10885,-0.04258,-0.10876,0.99316,0.00000,6.28306
0.112773,-0.43131,-1.03849,9.41037,0.59346,-1.17642,0.13286,0.12485,0.03719,0.24084,13121,-8669,0.99909,-0.00445,0.04235,-0.00019,0.99405,0.10889,-0.04258,-0.10880,0.99315,0.00000,6.28300
0.128376,-0.39661,-1.04028,9.42114,0.58618,-1.18062,0.13678,-0.04140,-0.12906,0.01334,13121,-8669,0.99909,-0.00444,0.04238,-0.00020,0.99405,0.10888,-0.04261,-0.10879,0.99315,0.00000,6.28299
0.143842,-0.41276,-1.01815,9.32423,0.58618,-1.18062,0.11872,0.01985,-0.03281,-0.02166,13121,-8669,0.99909,-0.00445,0.04239,-0.00019,0.99405,0.10888,-0.04263,-0.10879,0.99315,0.00000,6.28299
