0.179459,-0.21296,-1.08814,9.35295,,0.35196,-0.04354,-0.01631,-0.02058,-0.13606,-0.02118,7582,-7497,0.99162,-0.12140,-0.04423,0.12580,0.98522,0.11622,0.02947,-0.12081
0.193340,-0.19920,-1.09322,9.39961,,0.35700,-0.04802,-0.01155,-0.00746,-0.16231,0.04882,7582,-7497,0.99142,-0.12407,-0.04124,0.12809,0.98494,0.11613,0.02621,-0.12042
0.217376,-0.20877,-1.09472,9.47618,,0.35924,-0.05474,-0.01729,-0.08183,-0.02231,0.08382,7582,-7497,0.99059,-0.13008,-0.04248,0.13421,0.98416,0.11586,0.02673,-0.12048
0.230765,-0.20877,-1.11266,9.37628,,0.35924,-0.05474,-0.01729,0.11942,-0.03981,0.01382,7582,-7497,0.98993,-0.13474,-0.04344,0.13895,0.98352,0.11569,0.02713,-0.12056
0.244369,-0.17767,-1.08455,9.44746,,0.35728,-0.04550,-0.01533,0.04067,-0.06606,0.15382,7582,-7497,0.99021,-0.13281,-0.04304,0.13698,0.98378,0.11578,0.02697,-0.12054
0.258092,-0.20997,-1.08694,9.34337,,0.35728,-0.04550,-0.01533,0.03192,0.11769,-0.04743,7582,-7497,0.99041,-0.13136,-0.04275,0.13551,0.98398,0.11585,0.02685,-0.12054
0.271898,-0.20997,-1.13958,9.37867,,0.35308,-0.04970,-0.00917,-0.21308,-0.13606,0.04007,7582,-7497,0.99034,-0.13315,-0.03874,0.13681,0.98381,0.11580,0.02269,-0.11998
0.285693,-0.20937,-1.08724,9.40319,,0.35518,-0.05012,-0.01267,0.07129,0.01269,0.09694,7582,-7497,0.99018,-0.13459,-0.03780,0.13812,0.98363,0.11577,0.02160,-0.11986
0.309848,-0.21595,-1.13240,9.41456,,0.35728,-0.05054,-0.01617,-0.04683,-0.17981,0.10132,7582,-7497,0.98996,-0.13579,-0.03917,0.13948,0.98344,0.11574,0.02281,-0.12004
0.323318,-0.21775,-1.10548,9.37089,,0.35252,-0.04690,-0.01029,-0.19558,-0.17981,-0.01243,7582,-7497,0.99018,-0.13493,-0.03668,0.13833,0.98360,0.11577,0.02046,-0.11971
0.337199,-0.22552,-1.04806,9.35713,,0.35252,-0.04690,-0.01267,-0.04683,0.07394,-0.03868,7582,-7497,0.99028,-0.13427,-0.03628,0.13762,0.98370,0.11578,0.02014,-0.11965
0.350929,-0.21176,-1.12582,9.48814,,0.35000,-0.04690,-0.01267,0.15442,0.09144,-0.11743,7582,-7497,0.99033,-0.13398,-0.03604,0.13730,0.98373,0.11583,0.01994,-0.11966
0.364720,-0.20279,-1.10249,9.40918,,0.35210,-0.04886,-0.01533,0.11942,0.03456,0.07069,7582,-7497,0.99018,-0.13471,-0.03746,0.13820,0.98361,0.11583,0.02124,-0.11987
0.388580,-0.18843,-1.10309,9.40918,,0.35420,-0.04886,-0.02177,0.03192,-0.05731,-0.01243,7582,-7497,0.98992,-0.13512,-0.04251,0.13921,0.98347,0.11580,0.02616,-0.12055
0.401951,-0.18305,-1.06660,9.39841,,0.34944,-0.04550,-0.02177,0.29442,-0.10106,0.14507,7582,-7497,0.98992,-0.13373,-0.04655,0.13832,0.98359,0.11588,0.03029,-0.12115
0.415564,-0.21416,-1.12283,9.34517,,0.36064,-0.04634,-0.01645,0.02317,0.10894,0.11882,7582,-7497,0.99014,-0.13227,-0.04605,0.13681,0.98379,0.11597,0.02997,-0.12113
0.429266,-0.19860,-1.07797,9.39781,,0.36064,-0.04634,-0.01645,-0.14308,-0.14481,0.18007,7582,-7497,0.99032,-0.13112,-0.04563,0.13562,0.98395,0.11600,0.02969,-0.12107
0.442959,-0.21386,-1.15992,9.38315,,0.35532,-0.05082,-0.01869,0.17192,-0.12294,0.08382,7582,-7497,0.98995,-0.13342,-0.04683,0.13805,0.98361,0.11597,0.03059,-0.12127
0.466763,-0.19980,-1.08036,9.48276,,0.35588,-0.04858,-0.01673,-0.04683,-0.16231,0.20632,7582,-7497,0.98992,-0.13377,-0.04653,0.13837,0.98357,0.11595,0.03026,-0.12122
0.480198,-0.21775,-1.09651,9.45105,,0.35588,-0.04858,-0.01673,-0.14308,-0.10106,-0.02118,7582,-7497,0.98988,-0.13410,-0.04631,0.13867,0.98353,0.11592,0.03000,-0.12117
0.493861,-0.21236,-1.11266,9.45643,,0.35840,-0.05474,-0.01099,0.11942,0.01269,-0.02118,7582,-7497,0.98953,-0.13795,-0.04248,0.14202,0.98307,0.11581,0.02578,-0.12063
0.507537,-0.20279,-0.93260,9.36790,,0.35840,-0.05474,-0.01099,-0.02933,0.14394,0.00507,7582,-7497,0.98923,-0.14092,-0.03955,0.14461,0.98271,0.11564,0.02257,-0.12011
0.521306,-0.19143,-1.10249,9.39063,,0.35392,-0.04858,0.00413,-0.05558,-0.09231,-0.14368,7582,-7497,0.98977,-0.13990,-0.02797,0.14222,0.98305,0.11571,0.01130,-0.11850
0.535205,-0.20130,-1.09113,9.38944,,0.35364,-0.05264,-0.00567,0.16317,-0.08794,0.05319,7582,-7497,0.98962,-0.14153,-0.02511,0.14350,0.98286,0.11573,0.00830,-0.11813
0.559436,-0.21296,-1.08634,9.40678,,0.35336,-0.05670,-0.01547,0.16317,0.04769,0.31132,7582,-7497,0.98897,-0.14523,-0.02905,0.14764,0.98226,0.11563,0.01174,-0.11864
0.573017,-0.18903,-1.11266,9.38226,,0.35532,-0.05082,-0.01757,-0.07308,-0.01356,-0.01243,7582,-7497,0.98896,-0.14439,-0.03338,0.14733,0.98230,0.11565,0.01609,-0.11929
0.586602,-0.21775,-1.07438,9.35594,,0.35532,-0.05082,-0.01757,0.02317,-0.04856,0.11882,7582,-7497,0.98894,-0.14372,-0.03670,0.14705,0.98234,0.11566,0.01943,-0.11978
0.600322,-0.22014,-1.10728,9.37269,,0.35448,-0.05362,-0.01911,0.01442,0.05644,0.11007,7582,-7497,0.98862,-0.14498,-0.04025,0.14873,0.98210,0.11561,0.02277,-0.12028
0.614174,-0.21416,-1.09083,9.39452,,0.35658,-0.05264,-0.01729,-0.01183,0.03019,0.01819,7582,-7497,0.98852,-0.14520,-0.04181,0.14913,0.98204,0.11559,0.02428,-0.12050
0.638103,-0.21117,-1.09831,9.42952,,0.35868,-0.05166,-0.01547,0.04942,0.09144,0.07507,7582,-7497,0.98861,-0.14457,-0.04184,0.14852,0.98213,0.11563,0.02437,-0.12053
0.651559,-0.19502,-1.03490,9.36611,,0.35840,-0.05110,-0.02471,0.02317,0.10894,-0.05618,7582,-7497,0.98846,-0.14377,-0.04763,0.14842,0.98214,0.11562,0.03016,-0.12136
0.665148,-0.22493,-1.10130,9.49053,,0.35840,-0.05110,-0.02471,0.08442,0.30144,0.04007,7582,-7497,0.98833,-0.14312,-0.05212,0.14833,0.98215,0.11564,0.03464,-0.12202
0.678835,-0.19980,-1.10907,9.44387,,0.35952,-0.05726,-0.01547,0.16317,0.17894,0.15382,7582,-7497,0.98799,-0.14631,-0.04973,0.15120,0.98173,0.11552,0.03192,-0.12165
0.692573,-0.20518,-1.02323,9.35055,,0.35966,-0.05418,-0.01687,0.01442,-0.04856,-0.02118,7582,-7497,0.98795,-0.14691,-0.04874,0.15167,0.98166,0.11548,0.03088,-0.12148
0.716534,-0.20339,-1.11625,9.40678,,0.35980,-0.05110,-0.01827,0.26817,-0.00481,0.23257,7582,-7497,0.98816,-0.14541,-0.04887,0.15020,0.98187,0.11561,0.03117,-0.12158
0.729992,-0.21117,-1.09232,9.39781,,0.35924,-0.05166,-0.01715,-0.07308,-0.21481,-0.10868,7582,-7497,0.98829,-0.14472,-0.04825,0.14945,0.98198,0.11565,0.03064,-0.12150
0.743467,-0.20459,-1.11386,9.40738,,0.35924,-0.05166,-0.01715,-0.22183,0.09144,0.07507,7582,-7497,0.98840,-0.14416,-0.04782,0.14883,0.98208,0.11566,0.03029,-0.12143
0.757120,-0.20518,-0.93440,9.40379,,0.36344,-0.05138,-0.01981,-0.09058,0.24019,-0.02993,7582,-7497,0.98848,-0.14319,-0.04904,0.14801,0.98220,0.11563,0.03161,-0.12155
0.770814,-0.20369,-1.08784,9.38226,,0.36330,-0.05446,-0.01897,-0.08183,0.13081,-0.07368,7582,-7497,0.98829,-0.14437,-0.04945,0.14923,0.98203,0.11555,0.03188,-0.12157
0.795067,-0.21894,-1.06840,9.39841,,0.36316,-0.05754,-0.01813,0.06692,-0.01356,0.07507,7582,-7497,0.98789,-0.14712,-0.04919,0.15193,0.98163,0.11542,0.03130,-0.12150
0.808682,-0.19980,-1.12044,9.41037,,0.35868,-0.04746,-0.01281,0.12817,-0.03981,0.11007,7582,-7497,0.98859,-0.14350,-0.04586,0.14794,0.98221,0.11564,0.02845,-0.12111
0.822212,-0.21117,-1.10907,9.40678,,0.35868,-0.04746,-0.01281,-0.07308,0.14394,-0.04743,7582,-7497,0.98910,-0.14073,-0.04331,0.14488,0.98265,0.11578,0.02627,-0.12079
0.835966,-0.20638,-1.08335,9.35773,,0.36120,-0.04970,-0.00315,0.10192,-0.10106,0.13632,7582,-7497,0.98956,-0.13973,-0.03521,0.14291,0.98293,0.11587,0.01842,-0.11969
0.849680,-0.18485,-1.21854,9.44028,,0.36120,-0.04942,-0.01491,0.05817,0.01269,0.03132,7582,-7497,0.98966,-0.13876,-0.03636,0.14209,0.98304,0.11596,0.01966,-0.11993
0.863259,-0.19502,-1.09202,9.38286,,0.35448,-0.04942,-0.01491,0.01442,-0.09231,0.05319,7582,-7497,0.98965,-0.13858,-0.03736,0.14203,0.98305,0.11597,0.02065,-0.12008
0.887309,-0.21296,-1.10130,9.40619,,0.35084,-0.04914,-0.01813,0.21567,-0.06606,0.04007,7582,-7497,0.98953,-0.13858,-0.04023,0.14238,0.98299,0.11600,0.02347,-0.12051
0.900720,-0.19322,-1.07617,9.34936,,0.35084,-0.05110,-0.00679,-0.07308,0.07394,0.01382,7582,-7497,0.98954,-0.13983,-0.03540,0.14304,0.98290,0.11596,0.01858,-0.11981
0.914366,-0.21835,-1.09950,9.42832,,0.35700,-0.05110,-0.00679,0.03192,-0.20606,0.22382,7582,-7497,0.98962,-0.14021,-0.03147,0.14295,0.98291,0.11598,0.01467,-0.11927
0.928150,-0.19920,-1.09890,9.42652,,0.35588,-0.04718,-0.00973,0.31192,-0.07481,0.04007,7582,-7497,0.98993,-0.13823,-0.03034,0.14085,0.98320,0.11609,0.01378,-0.11920
0.941791,-0.21266,-1.09083,9.38674,,0.35588,-0.05012,-0.01386,-0.01183,-0.06169,0.07069,7582,-7497,0.98985,-0.13847,-0.03202,0.14129,0.98314,0.11608,0.01541,-0.11943
0.965875,-0.21416,-1.07139,9.35534,,0.35336,-0.05306,-0.01799,-0.03808,-0.02231,0.13632,7582,-7497,0.98940,-0.14066,-0.03595,0.14393,0.98277,0.11598,0.01902,-0.11992
0.979258,-0.20997,-1.09890,9.42353,,0.34972,-0.04970,-0.00651,-0.33558,0.13519,-0.00368,7582,-7497,0.98954,-0.14069,-0.03194,0.14348,0.98284,0.11595,0.01507,-0.11932
0.992763,-0.19322,-1.08455,9.39841,,0.34972,-0.04970,-0.00651,0.01442,-0.00481,-0.02118,7582,-7497,0.98963,-0.14071,-0.02882,0.14313,0.98289,0.11597,0.01200,-0.11889
1.006422,-0.22134,-1.09771,9.34696,,0.35420,-0.04970,-0.02065,-0.13433,0.01269,-0.05618,7582,-7497,0.98948,-0.14031,-0.03513,0.14348,0.98284,0.11595,0.01826,-0.11977
1.020078,-0.21326,-1.06331,9.37328,,0.35266,-0.04676,-0.01974,-0.09496,-0.10106,0.08819,7582,-7497,0.98961,-0.13828,-0.03946,0.14199,0.98305,0.11598,0.02275,-0.12038
1.044096,-0.22313,-1.10668,9.38764,,0.35112,-0.04382,-0.01883,-0.01183,-0.03106,-0.09118,7582,-7497,0.98993,-0.13509,-0.04230,0.13917,0.98344,0.11612,0.02592,-0.12084
1.057655,-0.21176,-1.10728,9.36132,,0.35168,-0.04886,-0.01085,-0.07308,-0.03106,0.04007,7582,-7497,0.98997,-0.13565,-0.03950,0.13938,0.98341,0.11611,0.02309,-0.12045
1.071386,-0.20339,-1.09232,9.37986,,0.35168,-0.04886,-0.01085,-0.08183,0.03019,0.07507,7582,-7497,0.98999,-0.13608,-0.03734,0.13955,0.98339,0.11610,0.02092,-0.12015
1.085119,-0.22612,-1.07976,9.42413,,0.35784,-0.05278,-0.01015,0.04067,-0.29356,-0.02118,7582,-7497,0.98977,-0.13831,-0.03502,0.14149,0.98311,0.11604,0.01838,-0.11981
1.098967,-0.21206,-1.09232,9.39961,,0.35518,-0.05054,-0.01715,0.04504,0.03894,-0.05181,7582,-7497,0.98959,-0.13890,-0.03773,0.14239,0.98299,0.11602,0.02097,-0.12019
1.122669,-0.22373,-1.11745,9.38226,,0.35252,-0.04830,-0.02415,-0.02933,-0.12731,0.10132,7582,-7497,0.98943,-0.13813,-0.04422,0.14242,0.98298,0.11604,0.02744,-0.12111
1.135970,-0.20100,-1.11087,9.38525,,0.35700,-0.04970,-0.01827,0.00567,0.14394,0.09257,7582,-7497,0.98938,-0.13804,-0.04550,0.14248,0.98297,0.11605,0.02870,-0.12130
1.149603,-0.23450,-1.09950,9.33799,,0.35700,-0.04970,-0.01827,0.11067,-0.03981,0.07507,7582,-7497,0.98935,-0.13797,-0.04644,0.14253,0.98296,0.11607,0.02964,-0.12145
1.163193,-0.20100,-1.06899,9.35594,,0.35644,-0.05306,-0.01617,-0.14308,-0.00481,0.19757,7582,-7497,0.98909,-0.14001,-0.04587,0.14448,0.98269,0.11596,0.02884,-0.12132
1.177087,-0.18544,-1.09831,9.39482,,0.35644,-0.05306,-0.01617,-0.07308,-0.16231,0.26757,7582,-7497,0.98889,-0.14156,-0.04542,0.14597,0.98248,0.11589,0.02822,-0.12123
1.190917,-0.22134,-1.09771,9.36132,,0.35308,-0.05278,-0.01127,0.04504,-0.08794,0.08382,7582,-7497,0.98884,-0.14294,-0.04210,0.14693,0.98234,0.11587,0.02479,-0.12076
1.215080,-0.20040,-1.09531,9.34637,,0.35812,-0.04410,-0.00245,-0.03808,-0.03106,-0.05618,7582,-7497,0.98981,-0.13832,-0.03396,0.14137,0.98313,0.11607,0.01733,-0.11969
1.228518,-0.21595,-1.07378,9.41815,,0.35812,-0.04410,-0.00245,0.01442,0.05644,0.02257,7582,-7497,0.99050,-0.13472,-0.02768,0.13704,0.98373,0.11619,0.01158,-0.11888
1.242156,-0.22552,-1.08754,9.38525,,0.35420,-0.04830,-0.01561,-0.27433,0.18769,-0.05618,7582,-7497,0.99038,-0.13481,-0.03114,0.13755,0.98366,0.11614,0.01497,-0.11930
1.255976,-0.23270,-1.08215,9.39721,,0.35420,-0.04830,-0.01561,-0.16933,0.13519,0.12757,7582,-7497,0.99029,-0.13484,-0.03379,0.13790,0.98362,0.11610,0.01758,-0.11963
1.269664,-0.20698,-1.08485,9.41366,,0.35280,-0.05278,-0.00973,0.04067,0.11769,-0.06056,7582,-7497,0.98994,-0.13780,-0.03222,0.14065,0.98324,0.11602,0.01569,-0.11938
1.293575,-0.18006,-1.09173,9.40559,,0.35924,-0.05586,-0.01169,0.37317,0.25769,0.04882,7582,-7497,0.98943,-0.14140,-0.03211,0.14420,0.98273,0.11595,0.01516,-0.11936
1.307072,-0.20339,-1.08754,9.39482,,0.35924,-0.05586,-0.01169,0.16317,-0.06606,0.22382,7582,-7497,0.98904,-0.14413,-0.03197,0.14690,0.98234,0.11589,0.01470,-0.11932
1.320718,-0.21416,-1.04447,9.41935,,0.35756,-0.04970,-0.01253,0.18067,0.10019,0.03132,7582,-7497,0.98924,-0.14266,-0.03245,0.14550,0.98254,0.11595,0.01535,-0.11942
1.334482,-0.20997,-1.10548,9.36790,,0.35756,-0.04970,-0.01253,-0.04683,0.12644,0.01382,7582,-7497,0.98939,-0.14153,-0.03283,0.14443,0.98269,0.11598,0.01585,-0.11949
1.348233,-0.19651,-1.10219,9.40499,,0.35756,-0.04914,-0.01421,-0.03808,-0.13606,-0.02556,7582,-7497,0.98952,-0.14032,-0.03412,0.14338,0.98284,0.11602,0.01726,-0.11970
1.372061,-0.21117,-1.10907,9.49352,,0.35476,-0.05474,-0.01757,0.18067,0.10894,-0.09993,7582,-7497,0.98901,-0.14306,-0.03731,0.14648,0.98240,0.11594,0.02007,-0.12013
1.385644,-0.18843,-1.09950,9.38764,,0.35476,-0.05474,-0.01757,-0.00308,0.04769,0.16257,7582,-7497,0.98861,-0.14512,-0.03976,0.14882,0.98205,0.11585,0.02223,-0.12045
1.399434,-0.21535,-1.08096,9.34577,,0.35756,-0.05922,-0.00973,-0.17808,0.10019,-0.00368,7582,-7497,0.98811,-0.14928,-0.03667,0.15258,0.98150,0.11569,0.01872,-0.11991
1.413071,-0.19801,-1.08515,9.47019,,0.35756,-0.05334,-0.00651,0.03192,0.03894,-0.06493,7582,-7497,0.98832,-0.14892,-0.03231,0.15170,0.98163,0.11572,0.01448,-0.11927
1.426907,-0.19711,-1.16321,9.43340,,0.35336,-0.05334,-0.00651,-0.01621,-0.06169,0.01382,7582,-7497,0.98841,-0.14900,-0.02901,0.15139,0.98167,0.11576,0.01123,-0.11881
1.450815,-0.20160,-1.08455,9.37448,,0.35448,-0.05222,-0.00301,-0.09933,-0.03981,0.15382,7582,-7497,0.98865,-0.14826,-0.02426,0.15008,0.98187,0.11578,0.00665,-0.11811
1.464152,-0.20040,-1.09950,9.43430,,0.35448,-0.05166,-0.01449,0.01442,0.03894,-0.12618,7582,-7497,0.98869,-0.14737,-0.02778,0.14962,0.98194,0.11581,0.01021,-0.11865
1.477723,-0.05503,-1.08933,9.36431,,0.35644,-0.05166,-0.01449,0.06692,-0.09231,0.15382,7582,-7497,0.98875,-0.14643,-0.03050,0.14901,0.98203,0.11583,0.01299,-0.11908
1.491380,-0.18485,-1.10548,9.41755,,0.35028,-0.05166,-0.00959,-0.02933,0.15269,0.00507,7582,-7497,0.98879,-0.14632,-0.02964,0.14879,0.98206,0.11584,0.01216,-0.11895
1.505180,-0.19262,-1.05105,9.38286,,0.35028,-0.05166,-0.00959,-0.05558,-0.01356,0.20632,7582,-7497,0.98883,-0.14618,-0.02894,0.14857,0.98209,0.11583,0.01149,-0.11883
1.519021,-0.21206,-1.10668,9.40469,,0.36176,-0.04858,-0.01967,-0.01183,0.05206,-0.12618,7582,-7497,0.98909,-0.14323,-0.03451,0.14631,0.98242,0.11592,0.01730,-0.11970
1.543088,-0.20758,-1.07976,9.42772,,0.35784,-0.05334,-0.01589,-0.06433,-0.01356,-0.16118,7582,-7497,0.98888,-0.14420,-0.03647,0.14751,0.98225,0.11586,0.01912,-0.11996
1.556629,-0.21236,-1.08515,9.34696,,0.35784,-0.05334,-0.01589,-0.08183,0.06519,0.04007,7582,-7497,0.98871,-0.14491,-0.03800,0.14840,0.98212,0.11582,0.02053,-0.12015
1.570667,-0.21416,-1.13181,9.39661,,0.35840,-0.04438,-0.01561,-0.06433,0.03894,0.16257,7582,-7497,0.98940,-0.13990,-0.03901,0.14355,0.98282,0.11603,0.02210,-0.12040
1.584441,-0.19502,-1.07976,9.42294,,0.35840,-0.04438,-0.01561,0.23317,0.03019,0.11882,7582,-7497,0.98991,-0.13603,-0.03979,0.13980,0.98334,0.11621,0.02332,-0.12060
1.598410,-0.21356,-1.09412,9.40708,,0.35644,-0.05530,-0.02527,0.02754,0.02144,0.14944,7582,-7497,0.98909,-0.13982,-0.04642,0.14436,0.98270,0.11600,0.02940,-0.12144
1.622406,-0.19502,-1.09651,9.38106,,0.36092,-0.04998,-0.00455,0.20692,0.08269,0.03132,7582,-7497,0.98951,-0.13925,-0.03852,0.14284,0.98291,0.11610,0.02170,-0.12038
1.635908,-0.20399,-1.08275,9.32662,,0.36092,-0.04998,-0.00455,-0.14308,0.04769,0.05757,7582,-7497,0.98979,-0.13879,-0.03243,0.14165,0.98308,0.11612,0.01576,-0.11953
1.649555,-0.21775,-1.21735,9.49293,,0.36036,-0.05278,-0.00903,-0.01183,-0.07481,0.18882,7582,-7497,0.98966,-0.14015,-0.03053,0.14277,0.98292,0.11613,0.01373,-0.11929
1.663210,-0.19860,-1.11685,9.42174,,0.36036,-0.05278,-0.00903,0.20692,0.05644,-0.09118,7582,-7497,0.98954,-0.14126,-0.02910,0.14371,0.98278,0.11615,0.01220,-0.11912
1.676983,-0.19920,-1.08156,9.37358,,0.35700,-0.05362,-0.00693,-0.17371,-0.12294,0.08382,7582,-7497,0.98938,-0.14288,-0.02670,0.14503,0.98260,0.11607,0.00965,-0.11871
1.700864,-0.20758,-1.21735,9.37568,,0.35952,-0.04410,-0.00847,-0.23058,0.19644,-0.09993,7582,-7497,0.99008,-0.13813,-0.02586,0.14022,0.98328,0.11622,0.00937,-0.11869
1.714166,-0.21655,-1.07797,9.45643,,0.35952,-0.04410,-0.00847,0.20692,-0.18856,0.13632,7582,-7497,0.99061,-0.13440,-0.02514,0.13643,0.98379,0.11635,0.00910,-0.11869
1.727825,-0.20997,-1.09113,9.44686,,0.35560,-0.05670,-0.02009,0.01442,0.10894,0.03132,7582,-7497,0.98970,-0.13957,-0.03193,0.14237,0.98297,0.11616,0.01517,-0.11951
1.741436,-0.22014,-1.08754,9.41277,,0.35560,-0.05670,-0.02009,0.00567,0.10019,0.11882,7582,-7497,0.98895,-0.14355,-0.03716,0.14694,0.98232,0.11599,0.01985,-0.12017
1.755049,-0.22672,-1.11446,9.40559,,0.36232,-0.05278,0.00539,-0.13433,0.02144,0.11007,7582,-7497,0.98930,-0.14371,-0.02512,0.14567,0.98251,0.11602,0.00801,-0.11844
1.768731,-0.20818,-1.10578,9.30329,,0.35658,-0.05208,-0.00945,0.05379,-0.22356,0.05757,7582,-7497,0.98928,-0.14387,-0.02519,0.14584,0.98248,0.11605,0.00806,-0.11848
1.792870,-0.20339,-1.11625,9.38824,,0.35084,-0.05138,-0.02429,0.12817,-0.05731,0.00507,7582,-7497,0.98896,-0.14406,-0.03466,0.14715,0.98228,0.11604,0.01733,-0.11986
1.806322,-0.21655,-1.10848,9.23330,,0.35700,-0.05418,-0.01393,0.15442,0.11769,0.10132,7582,-7497,0.98874,-0.14538,-0.03540,0.14856,0.98207,0.11603,0.01790,-0.11998
1.819881,-0.22074,-1.09831,9.37388,,0.35700,-0.05418,-0.01393,0.17192,-0.26731,0.06632,7582,-7497,0.98857,-0.14641,-0.03591,0.14964,0.98191,0.11603,0.01828,-0.12007
1.833587,-0.21176,-1.10848,9.36431,,0.36008,-0.04914,-0.01729,-0.08183,-0.10106,0.11007,7582,-7497,0.98886,-0.14383,-0.03838,0.14737,0.98224,0.11612,0.02099,-0.12048
1.847313,-0.20877,-1.09502,9.37807,,0.36092,-0.05180,-0.01771,0.20254,-0.01356,0.20632,7582,-7497,0.98885,-0.14332,-0.04052,0.14713,0.98227,0.11618,0.02315,-0.12085
1.871203,-0.20219,-1.08215,9.37687,,0.36176,-0.05446,-0.01813,-0.04683,-0.01356,0.01382,7582,-7497,0.98859,-0.14457,-0.04240,0.14859,0.98206,0.11612,0.02485,-0.12109
1.884584,-0.20758,-1.12642,9.35115,,0.36204,-0.05250,-0.01365,0.04942,-0.06606,0.11007,7582,-7497,0.98868,-0.14430,-0.04104,0.14816,0.98212,0.11616,0.02354,-0.12093
1.898212,-0.22971,-0.92363,9.37687,,0.36204,-0.05250,-0.01617,-0.01183,0.09144,0.04882,7582,-7497,0.98869,-0.14410,-0.04157,0.14803,0.98214,0.11610,0.02410,-0.12094
1.911859,-0.22253,-1.09472,9.36431,,0.35168,-0.05810,-0.01617,-0.10808,0.03019,-0.00368,7582,-7497,0.98804,-0.14831,-0.04222,0.15228,0.98152,0.11591,0.02425,-0.12096
1.925554,-0.21147,-1.11177,9.39781,,0.35532,-0.05642,-0.00791,0.04067,0.01706,0.06194,7582,-7497,0.98794,-0.15022,-0.03750,0.15361,0.98131,0.11589,0.01939,-0.12025
1.949516,-0.19920,-1.10249,9.37867,,0.35896,-0.05474,-0.01155,-0.01183,0.08269,0.08382,7582,-7497,0.98798,-0.15032,-0.03606,0.15354,0.98132,0.11590,0.01796,-0.12004
1.962833,-0.22433,-1.22094,9.42234,,0.35812,-0.05446,-0.01155,0.02317,0.03894,0.08382,7582,-7497,0.98802,-0.15031,-0.03496,0.15339,0.98134,0.11596,0.01688,-0.11994
1.976499,-0.20758,-1.10728,9.39422,,0.35812,-0.04830,-0.01295,0.09317,0.13519,0.05757,7582,-7497,0.98859,-0.14654,-0.03503,0.14966,0.98190,0.11612,0.01738,-0.12003
1.990154,-0.20758,-1.07557,9.43909,,0.35420,-0.04830,-0.01295,0.06692,0.11769,-0.04743,7582,-7497,0.98895,-0.14399,-0.03516,0.14715,0.98226,0.11621,0.01780,-0.12010
2.003751,-0.20249,-1.08574,9.36999,,0.35952,-0.04578,-0.02261,-0.00746,-0.00481,0.03569,7582,-7497,0.98930,-0.13994,-0.04116,0.14386,0.98274,0.11635,0.02416,-0.12102
2.027587,-0.21356,-1.10010,9.41516,,0.35952,-0.05138,0.00021,0.06692,0.17019,0.03132,7582,-7497,0.98960,-0.14033,-0.03154,0.14308,0.98284,0.11638,0.01466,-0.11968
