0.265926,0.17528,-0.78414,-0.00665
0.269584,0.17528,-0.78414,-0.00665
0.273142,0.17528,-0.78414,-0.00665
0.276749,0.17528,-0.78442,0.00049
0.280256,0.17416,-0.78442,0.00049
0.283889,0.17416,-0.78442,0.00049
0.287590,0.17416,-0.78442,0.00049
0.291219,0.17416,-0.78442,0.00049
0.294753,0.17416,-0.78442,0.00049
0.298347,0.17416,-0.78442,0.00049
0.302033,0.17416,-0.78022,-0.02359
0.305786,0.17360,-0.78022,-0.02359
0.309344,0.17360,-0.78022,-0.02359
0.313083,0.17360,-0.78022,-0.02359
0.316536,0.17360,-0.78022,-0.02359
0.320483,0.17360,-0.78022,-0.02359
0.324187,0.17360,-0.78022,-0.02359
0.327728,0.17360,-0.77686,-0.01071
0.331444,0.17528,-0.77686,-0.01071
0.335139,0.17528,-0.77686,-0.01071
0.339008,0.17528,-0.77686,-0.01071
0.342704,0.17528,-0.77686,-0.01071
0.346377,0.17528,-0.77686,-0.01071
0.349924,0.17528,-0.77686,-0.01071
0.353476,0.17528,-0.77686,-0.00315
0.357119,0.17556,-0.77686,-0.00315
0.360564,0.17556,-0.77686,-0.00315
0.364408,0.17556,-0.77686,-0.00315
0.367993,0.17556,-0.77686,-0.00315
0.371617,0.17556,-0.77686,-0.00315
0.375092,0.17556,-0.77686,-0.00315
0.379194,0.17556,-0.77910,-0.01393
0.383119,0.17920,-0.77910,-0.01393
0.386802,0.17920,-0.77910,-0.01393
0.390148,0.17920,-0.77910,-0.01393
0.393906,0.17920,-0.77910,-0.01393
0.397709,0.17920,-0.77910,-0.01393
0.401377,0.17920,-0.77910,-0.01393
0.404726,0.17920,-0.78050,-0.02247
0.407967,0.17164,-0.78050,-0.02247
0.411534,0.17164,-0.78050,-0.02247
0.415400,0.17164,-0.78050,-0.02247
0.418775,0.17164,-0.78050,-0.02247
0.422485,0.17164,-0.78050,-0.02247
0.426185,0.17164,-0.78050,-0.02247
0.429910,0.17164,-0.78806,-0.00819
0.433560,0.17892,-0.78806,-0.00819
0.437505,0.17892,-0.78806,-0.00819
0.441027,0.17892,-0.78806,-0.00819
0.444449,0.17892,-0.78806,-0.00819
0.448221,0.17892,-0.78806,-0.00819
0.451943,0.17892,-0.78806,-0.00819
0.455718,0.17892,-0.78694,-0.01617
0.459369,0.17360,-0.78694,-0.01617
0.462809,0.17360,-0.78694,-0.01617
0.466688,0.17360,-0.78694,-0.01617
0.471006,0.17360,-0.78694,-0.01617
0.474866,0.17360,-0.78694,-0.01617
0.478506,0.17360,-0.78694,-0.01617
0.482241,0.17864,-0.78022,-0.02331
0.485847,0.17864,-0.78022,-0.02331
0.489564,0.17864,-0.78022,-0.02331
0.493157,0.17864,-0.78022,-0.02331
0.497002,0.17864,-0.78022,-0.02331
0.500503,0.17864,-0.78022,-0.02331
0.504171,0.17864,-0.78022,-0.02331
0.507918,0.18088,-0.78246,-0.01575
0.511454,0.18088,-0.78246,-0.01575
0.515242,0.18088,-0.78246,-0.01575
0.518868,0.18088,-0.78246,-0.01575
0.522825,0.18088,-0.78246,-0.01575
0.526587,0.18088,-0.78246,-0.01575
0.530418,0.18088,-0.78246,-0.01575
0.534084,0.17836,-0.77546,-0.01939
0.537720,0.17836,-0.77546,-0.01939
0.541258,0.17836,-0.77546,-0.01939
0.544787,0.17836,-0.77546,-0.01939
0.548489,0.17836,-0.77546,-0.01939
0.552325,0.17836,-0.77546,-0.01939
0.556025,0.17836,-0.77546,-0.01939
0.559693,0.18172,-0.77574,-0.00707
0.563428,0.18172,-0.77574,-0.00707
0.566826,0.18172,-0.77574,-0.00707
0.570382,0.18172,-0.77574,-0.00707
0.574022,0.18172,-0.77574,-0.00707
0.577767,0.18172,-0.77574,-0.00707
0.581253,0.18172,-0.77574,-0.00707
0.585096,0.17920,-0.77518,-0.01435
0.588796,0.17920,-0.77518,-0.01435
0.592463,0.17920,-0.77518,-0.01435
0.596220,0.17920,-0.77518,-0.01435
0.600074,0.17920,-0.77518,-0.01435
0.603665,0.17920,-0.77518,-0.01435
0.607375,0.17920,-0.77518,-0.01435
0.611080,0.16884,-0.77686,-0.01449
0.614780,0.16884,-0.77686,-0.01449
0.618532,0.16884,-0.77686,-0.01449
0.622013,0.16884,-0.77686,-0.01449
0.625906,0.16884,-0.77686,-0.01449
0.629537,0.16884,-0.77686,-0.01449
0.633088,0.16884,-0.77686,0.02135
0.636864,0.18116,-0.78078,-0.00917
0.640604,0.18116,-0.78078,-0.00917
0.644285,0.18116,-0.78078,-0.00917
0.647942,0.18116,-0.78078,-0.00917
0.651663,0.18116,-0.78078,-0.00917
0.655486,0.18116,-0.78078,-0.00917
0.659050,0.18116,-0.78078,-0.00917
0.662788,0.18508,-0.77966,-0.01337
0.666337,0.18508,-0.77966,-0.01337
0.669781,0.18508,-0.77966,-0.01337
0.673603,0.18508,-0.77966,-0.01337
0.677166,0.18508,-0.77966,-0.01337
0.680848,0.18508,-0.77966,-0.01337
0.684722,0.18508,-0.77966,-0.04921
0.688258,0.18144,-0.77798,-0.01757
0.691918,0.18144,-0.77798,-0.01757
0.695717,0.18144,-0.77798,-0.01757
0.699381,0.18144,-0.77798,-0.01757
0.703143,0.18144,-0.77798,-0.01757
0.706898,0.18144,-0.77798,-0.01757
0.710610,0.18144,-0.77798,-0.02093
0.714220,0.17836,-0.77266,-0.02093
0.717860,0.17836,-0.77266,-0.02093
0.721996,0.17836,-0.77266,-0.02093
0.725700,0.17836,-0.77266,-0.02093
0.729398,0.17836,-0.77266,-0.02093
0.733173,0.17836,-0.77266,-0.02093
0.736712,0.17836,-0.77266,-0.01477
0.740239,0.17304,-0.78022,-0.01477
0.743936,0.17304,-0.78022,-0.01477
0.747869,0.17304,-0.78022,-0.01477
0.751364,0.17304,-0.78022,-0.01477
0.755073,0.17304,-0.78022,-0.01477
0.758615,0.17304,-0.78022,-0.01477
0.762397,0.17304,-0.78022,-0.00833
0.766202,0.17640,-0.78274,-0.00833
0.769691,0.17640,-0.78274,-0.00833
0.773026,0.17640,-0.78274,-0.00833
0.776793,0.17640,-0.78274,-0.00833
0.780547,0.17640,-0.78274,-0.00833
0.784075,0.17640,-0.78274,-0.00833
0.787642,0.17640,-0.78274,-0.01407
0.791178,0.17556,-0.78330,-0.01407
0.794764,0.17556,-0.78330,-0.01407
0.798385,0.17556,-0.78330,-0.01407
0.802127,0.17556,-0.78330,-0.01407
0.805839,0.17556,-0.78330,-0.01407
0.809379,0.17556,-0.78330,-0.01407
0.813057,0.17556,-0.78330,-0.01841
0.816795,0.16884,-0.77602,-0.01841
0.820462,0.16884,-0.77602,-0.01841
0.823996,0.16884,-0.77602,-0.01841
0.827581,0.16884,-0.77602,-0.01841
0.831500,0.16884,-0.77602,-0.01841
0.835110,0.16884,-0.77602,-0.01841
0.838845,0.16884,-0.77602,-0.02751
0.842396,0.17472,-0.78078,-0.02751
0.846048,0.17472,-0.78078,-0.02751
0.849646,0.17472,-0.78078,-0.02751
0.853130,0.17472,-0.78078,-0.02751
0.857024,0.17472,-0.78078,-0.02751
0.860561,0.17472,-0.78078,-0.02751
0.863827,0.17472,-0.78078,-0.02751
0.867059,0.17612,-0.78470,-0.02149
0.870431,0.17612,-0.78470,-0.02149
0.874063,0.17612,-0.78470,-0.02149
0.877633,0.17612,-0.78470,-0.02149
0.881485,0.17612,-0.78470,-0.02149
0.884997,0.17612,-0.78470,-0.02149
0.888334,0.17612,-0.78470,-0.02149
0.891806,0.17752,-0.77490,-0.02527
0.895988,0.17752,-0.77490,-0.02527
0.899844,0.17752,-0.77490,-0.02527
0.903524,0.17752,-0.77490,-0.02527
0.907258,0.17752,-0.77490,-0.02527
0.910768,0.17752,-0.77490,-0.02527
0.914337,0.17752,-0.77490,-0.02527
0.917949,0.17192,-0.77182,-0.01799
0.921608,0.17192,-0.77182,-0.01799
0.925118,0.17192,-0.77182,-0.01799
0.928462,0.17192,-0.77182,-0.01799
0.932014,0.17192,-0.77182,-0.01799
0.936894,0.17192,-0.77182,-0.01799
0.941428,0.17192,-0.77182,-0.01239
0.946326,0.16548,-0.77378,-0.01239
0.950994,0.16548,-0.77378,-0.01239
0.955781,0.16548,-0.77378,-0.01239
0.960436,0.16548,-0.77378,-0.01239
0.965182,0.16548,-0.77378,-0.01239
0.969922,0.16968,-0.77826,-0.01197
0.974566,0.16968,-0.77826,-0.01197
0.979616,0.16968,-0.77826,-0.01197
0.984401,0.16968,-0.77826,-0.01197
0.989266,0.16968,-0.77826,-0.01197
0.993930,0.17780,-0.77686,-0.02009
0.998724,0.17780,-0.77686,-0.02009
1.003324,0.17780,-0.77686,-0.02009
1.007978,0.17780,-0.77686,-0.02009
1.012821,0.17780,-0.77686,-0.02009
1.017614,0.17780,-0.77686,-0.01981
1.022305,0.18620,-0.77546,-0.01981
1.026813,0.18620,-0.77546,-0.01981
1.031493,0.18620,-0.77546,-0.01981
1.035768,0.18620,-0.77546,-0.01981
1.039351,0.18620,-0.77546,-0.01981
1.043080,0.18620,-0.77546,-0.01981
1.046793,0.18312,-0.77350,-0.01911
1.050285,0.18312,-0.77350,-0.01911
1.054176,0.18312,-0.77350,-0.01911
1.057797,0.18312,-0.77350,-0.01911
1.061474,0.18312,-0.77350,-0.01911
1.065042,0.18312,-0.77350,-0.01911
1.068527,0.18312,-0.77350,-0.01911
1.071995,0.18536,-0.77294,-0.01407
1.075376,0.18536,-0.77294,-0.01407
1.078636,0.18536,-0.77294,-0.01407
1.082144,0.18536,-0.77294,-0.01407
1.085620,0.18536,-0.77294,-0.01407
1.090026,0.18536,-0.77294,-0.01407
1.093810,0.18536,-0.77294,-0.01407
1.097357,0.18368,-0.78106,-0.01757
1.101447,0.18368,-0.78106,-0.01757
1.105034,0.18368,-0.78106,-0.01757
1.108392,0.18368,-0.78106,-0.01757
1.112204,0.18368,-0.78106,-0.01757
1.115921,0.18368,-0.78106,-0.01757
1.119438,0.18368,-0.78106,-0.01757
1.123193,0.17528,-0.77938,-0.01463
1.126683,0.17528,-0.77938,-0.01463
1.130070,0.17528,-0.77938,-0.01463
1.133329,0.17528,-0.77938,-0.01463
1.136560,0.17528,-0.77938,-0.01463
1.140415,0.17528,-0.77938,-0.01463
1.143931,0.17528,-0.77938,-0.01463
1.147697,0.17752,-0.78106,-0.01953
1.151177,0.17752,-0.78106,-0.01953
1.155266,0.17752,-0.78106,-0.01953
1.158991,0.17752,-0.78106,-0.01953
1.162599,0.17752,-0.78106,-0.01953
1.166295,0.17752,-0.78106,-0.01953
1.170016,0.17752,-0.78106,-0.01953
1.173620,0.17276,-0.77350,-0.00399
1.177268,0.17276,-0.77350,-0.00399
1.180755,0.17276,-0.77350,-0.00399
1.184319,0.17276,-0.77350,-0.00399
1.187585,0.17276,-0.77350,-0.00399
1.191470,0.17276,-0.77350,-0.00399
1.195315,0.17276,-0.77350,-0.00399
1.198866,0.17612,-0.77294,-0.01267
1.202566,0.17612,-0.77294,-0.01267
1.206156,0.17612,-0.77294,-0.01267
1.209788,0.17612,-0.77294,-0.01267
1.213493,0.17612,-0.77294,-0.01267
1.217200,0.17612,-0.77294,-0.01267
1.220857,0.17612,-0.77294,-0.01267
1.224673,0.17472,-0.77602,-0.00861
1.228475,0.17472,-0.77602,-0.00861
1.232080,0.17472,-0.77602,-0.00861
1.235669,0.17472,-0.77602,-0.00861
1.239421,0.17472,-0.77602,-0.00861
1.243193,0.17472,-0.77602,-0.00861
1.246821,0.17472,-0.77602,-0.00861
1.250406,0.17052,-0.77490,-0.02135
1.254000,0.17052,-0.77490,-0.02135
1.257659,0.17052,-0.77490,-0.02135
1.261183,0.17052,-0.77490,-0.02135
1.264941,0.17052,-0.77490,-0.02135
1.268627,0.17052,-0.77490,-0.02135
1.272159,0.17052,-0.77490,-0.02135
1.275923,0.17080,-0.77462,-0.01057
1.279461,0.17080,-0.77462,-0.01057
1.282948,0.17080,-0.77462,-0.01057
1.286911,0.17080,-0.77462,-0.01057
1.290779,0.17080,-0.77462,-0.01057
1.294388,0.17080,-0.77462,-0.01057
1.297982,0.17080,-0.77462,-0.01057
1.301520,0.17640,-0.78218,-0.01897
1.305162,0.17640,-0.78218,-0.01897
1.308968,0.17640,-0.78218,-0.01897
1.312667,0.17640,-0.78218,-0.01897
1.316318,0.17640,-0.78218,-0.01897
1.320001,0.17640,-0.78218,-0.01897
1.323696,0.17640,-0.78218,-0.01897
1.327282,0.17248,-0.78330,-0.01785
1.331066,0.17248,-0.78330,-0.01785
1.334659,0.17248,-0.78330,-0.01785
1.338262,0.17248,-0.78330,-0.01785
1.342107,0.17248,-0.78330,-0.01785
1.345668,0.17248,-0.78330,-0.01785
1.349209,0.17248,-0.78330,-0.01785
1.352826,0.17416,-0.78050,-0.00833
1.356497,0.17416,-0.78050,-0.00833
1.360034,0.17416,-0.78050,-0.00833
1.363522,0.17416,-0.78050,-0.00833
1.366871,0.17416,-0.78050,-0.00833
1.370563,0.17416,-0.78050,-0.00833
1.374120,0.17416,-0.78050,-0.00833
1.377856,0.17416,-0.78554,-0.02667
1.381514,0.17976,-0.78554,-0.02667
1.385025,0.17976,-0.78554,-0.02667
1.388875,0.17976,-0.78554,-0.02667
1.392444,0.17976,-0.78554,-0.02667
1.396073,0.17976,-0.78554,-0.02667
1.399748,0.17976,-0.78554,-0.02667
1.403303,0.17976,-0.77574,-0.01561
1.406817,0.17864,-0.77574,-0.01561
1.410698,0.17864,-0.77574,-0.01561
1.414626,0.17864,-0.77574,-0.01561
1.418315,0.17864,-0.77574,-0.01561
1.421998,0.17864,-0.77574,-0.01561
1.425739,0.17864,-0.77574,-0.01561
1.429411,0.17584,-0.78330,-0.01351
1.433017,0.17584,-0.78330,-0.01351
1.436763,0.17584,-0.78330,-0.01351
1.440490,0.17584,-0.78330,-0.01351
1.443958,0.17584,-0.78330,-0.01351
1.447791,0.17584,-0.78330,-0.01351
1.451319,0.17584,-0.78330,-0.01351
1.455048,0.17192,-0.78190,-0.00693
1.458614,0.17192,-0.78190,-0.00693
1.462145,0.17192,-0.78190,-0.00693
1.465995,0.17192,-0.78190,-0.00693
1.469721,0.17192,-0.78190,-0.00693
1.473270,0.17192,-0.78190,-0.00693
1.476816,0.17192,-0.78190,-0.00693
1.480482,0.16996,-0.78610,-0.00987
1.484153,0.16996,-0.78610,-0.00987
1.487636,0.16996,-0.78610,-0.00987
1.491335,0.16996,-0.78610,-0.00987
1.495097,0.16996,-0.78610,-0.00987
1.498661,0.16996,-0.78610,-0.00987
1.502308,0.16996,-0.78610,-0.00987
1.505866,0.16996,-0.77714,-0.02121
1.509404,0.16800,-0.77714,-0.02121
1.512957,0.16800,-0.77714,-0.02121
1.516747,0.16800,-0.77714,-0.02121
1.520342,0.16800,-0.77714,-0.02121
1.523904,0.16800,-0.77714,-0.02121
1.527563,0.16800,-0.77714,-0.02121
1.531206,0.16800,-0.77658,-0.02163
1.534751,0.17668,-0.77658,-0.02163
1.538444,0.17668,-0.77658,-0.02163
1.542080,0.17668,-0.77658,-0.02163
1.545822,0.17668,-0.77658,-0.02163
1.549529,0.17668,-0.77658,-0.02163
1.553079,0.17668,-0.77658,-0.02163
1.556815,0.17668,-0.77518,-0.01015
1.560296,0.17332,-0.77518,-0.01015
1.563725,0.17332,-0.77518,-0.01015
1.566990,0.17332,-0.77518,-0.01015
1.570203,0.17332,-0.77518,-0.01015
1.573864,0.17332,-0.77518,-0.01015
1.577623,0.17332,-0.77518,-0.01015
1.581161,0.17332,-0.77518,-0.01561
1.584995,0.17472,-0.77350,-0.01561
1.588706,0.17472,-0.77350,-0.01561
1.592345,0.17472,-0.77350,-0.01561
1.595894,0.17472,-0.77350,-0.01561
1.599512,0.17472,-0.77350,-0.01561
1.603159,0.17472,-0.77350,-0.01561
1.606947,0.17472,-0.77350,-0.00539
1.610570,0.17724,-0.77630,-0.00539
1.614104,0.17724,-0.77630,-0.00539
1.617882,0.17724,-0.77630,-0.00539
1.621423,0.17724,-0.77630,-0.00539
1.625168,0.17724,-0.77630,-0.00539
1.628956,0.17724,-0.77630,-0.00539
1.632437,0.17724,-0.77630,-0.01281
1.635726,0.17892,-0.77406,-0.01281
1.638944,0.17892,-0.77406,-0.01281
1.642848,0.17892,-0.77406,-0.01281
1.646331,0.17892,-0.77406,-0.01281
1.650225,0.17892,-0.77406,-0.01281
1.653782,0.17892,-0.77406,-0.01281
1.657428,0.17892,-0.77406,-0.01281
1.661120,0.17780,-0.78190,-0.01323
1.664603,0.17780,-0.78190,-0.01323
1.668262,0.17780,-0.78190,-0.01323
1.671937,0.17780,-0.78190,-0.01323
1.675761,0.17780,-0.78190,-0.01323
1.679440,0.17780,-0.78190,-0.01323
1.682935,0.17780,-0.78190,-0.04907
1.686275,0.17472,-0.77770,-0.01771
1.689652,0.17472,-0.77770,-0.01771
1.693155,0.17472,-0.77770,-0.01771
1.696817,0.17472,-0.77770,-0.01771
1.700323,0.17472,-0.77770,-0.01771
1.704478,0.17472,-0.77770,-0.01771
1.708191,0.17472,-0.77770,-0.01771
1.711604,0.17080,-0.78302,-0.02527
1.714867,0.17080,-0.78302,-0.02527
1.718349,0.17080,-0.78302,-0.02527
1.722049,0.17080,-0.78302,-0.02527
1.725758,0.17080,-0.78302,-0.02527
1.729032,0.17080,-0.78302,-0.02527
1.732709,0.17080,-0.78302,-0.02527
1.736061,0.17080,-0.78190,-0.01477
1.739715,0.17304,-0.78190,-0.01477
1.744801,0.17304,-0.78190,-0.01477
1.749377,0.17304,-0.78190,-0.01477
1.753656,0.17304,-0.78190,-0.01477
1.758314,0.17304,-0.78190,-0.01477
1.762300,0.17948,-0.77854,-0.01015
1.767476,0.17948,-0.77854,-0.01015
1.771852,0.17948,-0.77854,-0.01015
1.776201,0.17948,-0.77854,-0.01015
1.781459,0.17948,-0.77854,-0.01015
1.786288,0.17948,-0.77854,-0.01897
1.790569,0.17948,-0.77798,-0.01897
1.794573,0.17948,-0.77798,-0.01897
1.799086,0.17948,-0.77798,-0.01897
1.803965,0.17948,-0.77798,-0.01897
1.808242,0.17948,-0.77798,-0.01897
1.813159,0.17612,-0.77910,-0.00805
1.817858,0.17612,-0.77910,-0.00805
1.822128,0.17612,-0.77910,-0.00805
1.827191,0.17612,-0.77910,-0.00805
1.831937,0.17612,-0.77910,-0.00805
1.836296,0.17612,-0.77910,-0.04389
1.840909,0.18396,-0.78330,-0.01841
1.845628,0.18396,-0.78330,-0.01841
1.850630,0.18396,-0.78330,-0.01841
1.855222,0.18396,-0.78330,-0.01841
1.859812,0.18396,-0.78330,-0.01841
1.864565,0.17500,-0.77798,-0.01645
1.869264,0.17500,-0.77798,-0.01645
1.873615,0.17500,-0.77798,-0.01645
1.878514,0.17500,-0.77798,-0.01645
1.883041,0.17500,-0.77798,-0.01645
1.887391,0.17500,-0.77798,-0.01645
1.892354,0.17948,-0.77714,-0.01435
1.897340,0.17948,-0.77714,-0.01435
1.902084,0.17948,-0.77714,-0.01435
1.906761,0.17948,-0.77714,-0.01435
1.911502,0.17948,-0.77714,-0.01435
1.915986,0.17444,-0.77546,-0.01267
1.920971,0.17444,-0.77546,-0.01267
1.926041,0.17444,-0.77546,-0.01267
1.930893,0.17444,-0.77546,-0.01267
1.935883,0.17444,-0.77546,-0.01267
1.940771,0.17444,-0.77098,-0.01085
1.944664,0.18788,-0.77098,-0.01085
1.948482,0.18788,-0.77098,-0.01085
1.951910,0.18788,-0.77098,-0.01085
1.955521,0.18788,-0.77098,-0.01085
1.959306,0.18788,-0.77098,-0.01085
1.962817,0.18788,-0.77098,-0.01085
1.966092,0.18788,-0.77574,-0.01799
1.969317,0.17024,-0.77574,-0.01799
1.972526,0.17024,-0.77574,-0.01799
1.975756,0.17024,-0.77574,-0.01799
1.979680,0.17024,-0.77574,-0.01799
1.983214,0.17024,-0.77574,-0.01799
1.986668,0.17024,-0.77574,-0.01799
1.989936,0.17024,-0.77574,-0.01799
1.993630,0.17864,-0.77546,-0.00763
1.997072,0.17864,-0.77546,-0.00763
2.000334,0.17864,-0.77546,-0.00763
2.003961,0.17864,-0.77546,-0.00763
2.007628,0.17864,-0.77546,-0.00763
2.011079,0.17864,-0.77546,-0.00763
2.014342,0.17864,-0.77546,-0.00763
2.017577,0.17864,-0.77798,-0.01239
2.020789,0.17556,-0.77798,-0.01239
2.024003,0.17556,-0.77798,-0.01239
2.027300,0.17556,-0.77798,-0.01239
2.030524,0.17556,-0.77798,-0.01239
2.034077,0.17556,-0.77798,-0.01239
2.038149,0.17556,-0.77798,-0.01239
2.041699,0.17556,-0.77798,-0.01239
2.045372,0.18284,-0.77546,-0.00861
2.048847,0.18284,-0.77546,-0.00861
2.052172,0.18284,-0.77546,-0.00861
2.055431,0.18284,-0.77546,-0.00861
2.059121,0.18284,-0.77546,-0.00861
2.062765,0.18284,-0.77546,-0.00861
2.066506,0.18284,-0.77546,-0.00861
2.070006,0.17136,-0.77658,-0.02065
2.073717,0.17136,-0.77658,-0.02065
2.077200,0.17136,-0.77658,-0.02065
2.080512,0.17136,-0.77658,-0.02065
2.083747,0.17136,-0.77658,-0.02065
2.086975,0.17136,-0.77658,-0.02065
2.090187,0.17136,-0.77658,-0.02065
2.093395,0.17136,-0.77658,-0.01701
2.096624,0.17416,-0.77714,-0.01701
2.100256,0.17416,-0.77714,-0.01701
2.103536,0.17416,-0.77714,-0.01701
2.107064,0.17416,-0.77714,-0.01701
2.110809,0.17416,-0.77714,-0.01701
2.114417,0.17416,-0.77714,-0.01701
2.117938,0.17416,-0.77714,-0.01701
2.121278,0.18116,-0.78246,-0.01029
2.124666,0.18116,-0.78246,-0.01029
2.128037,0.18116,-0.78246,-0.01029
2.131837,0.18116,-0.78246,-0.01029
2.135387,0.18116,-0.78246,-0.01029
2.139169,0.18116,-0.78246,-0.01029
2.142657,0.18116,-0.78246,-0.01029
2.146668,0.17108,-0.77798,-0.01477
2.150393,0.17108,-0.77798,-0.01477
2.153916,0.17108,-0.77798,-0.01477
2.157490,0.17108,-0.77798,-0.01477
2.160902,0.17108,-0.77798,-0.01477
2.164151,0.17108,-0.77798,-0.01477
2.167377,0.17108,-0.77798,-0.01477
2.170592,0.17108,-0.77798,-0.01127
2.174690,0.18004,-0.77966,-0.01127
2.178362,0.18004,-0.77966,-0.01127
2.182105,0.18004,-0.77966,-0.01127
2.185560,0.18004,-0.77966,-0.01127
2.189217,0.18004,-0.77966,-0.01127
2.192739,0.18004,-0.77966,-0.01127
2.196241,0.18004,-0.77434,-0.01001
2.200028,0.16884,-0.77434,-0.01001
2.203478,0.16884,-0.77434,-0.01001
2.206769,0.16884,-0.77434,-0.01001
2.210319,0.16884,-0.77434,-0.01001
2.214144,0.16884,-0.77434,-0.01001
2.217879,0.16884,-0.77434,-0.01001
2.221497,0.16884,-0.77434,-0.01071
2.224804,0.17472,-0.77854,-0.01071
2.228041,0.17472,-0.77854,-0.01071
2.231764,0.17472,-0.77854,-0.01071
2.235543,0.17472,-0.77854,-0.01071
2.239067,0.17472,-0.77854,-0.01071
2.242750,0.17472,-0.77854,-0.01071
2.246193,0.17472,-0.77854,-0.01071
2.249441,0.17612,-0.77714,-0.01169
2.253086,0.17612,-0.77714,-0.01169
2.256800,0.17612,-0.77714,-0.01169
2.260228,0.17612,-0.77714,-0.01169
2.263729,0.17612,-0.77714,-0.01169
2.267336,0.17612,-0.77714,-0.01169
2.271035,0.17612,-0.77714,-0.01169
2.275025,0.17164,-0.78414,-0.02205
2.278764,0.17164,-0.78414,-0.02205
2.282488,0.17164,-0.78414,-0.02205
2.286098,0.17164,-0.78414,-0.02205
2.289697,0.17164,-0.78414,-0.02205
2.293431,0.17164,-0.78414,-0.02205
2.297044,0.17164,-0.78414,-0.02205
2.300809,0.16772,-0.78050,-0.01491
2.304276,0.16772,-0.78050,-0.01491
2.307542,0.16772,-0.78050,-0.01491
2.310894,0.16772,-0.78050,-0.01491
2.314597,0.16772,-0.78050,-0.01491
2.318131,0.16772,-0.78050,-0.01491
2.322030,0.16772,-0.78050,-0.01491
2.325795,0.17696,-0.77294,-0.00931
2.329669,0.17696,-0.77294,-0.00931
2.333316,0.17696,-0.77294,-0.00931
2.336859,0.17696,-0.77294,-0.00931
2.340594,0.17696,-0.77294,-0.00931
2.344215,0.17696,-0.77294,-0.00931
2.348073,0.17696,-0.77294,-0.00931
2.351672,0.17164,-0.78022,-0.01113
2.355194,0.17164,-0.78022,-0.01113
2.359119,0.17164,-0.78022,-0.01113
2.362611,0.17164,-0.78022,-0.01113
2.366135,0.17164,-0.78022,-0.01113
2.369864,0.17164,-0.78022,-0.01113
2.373399,0.17164,-0.78022,-0.01113
2.377024,0.17304,-0.78190,-0.01617
2.380700,0.17304,-0.78190,-0.01617
2.384583,0.17304,-0.78190,-0.01617
2.388128,0.17304,-0.78190,-0.01617
2.391811,0.17304,-0.78190,-0.01617
2.395761,0.17304,-0.78190,-0.01617
2.399473,0.17304,-0.78190,-0.01617
2.403179,0.17612,-0.77966,-0.00973
