0.000005,-0.63649,-0.58684,9.43789,-0.56322,-0.59514,-0.19173,0.11660,0.10284,0.05145,14480,-11901,0.83229,0.83229
0.021270,-0.63290,-0.58784,9.43530,,-0.56443,-0.59421,-0.20022,-0.02631,0.07659,0.11853,14480,-11901,0.83229,0.83181
0.044688,-0.69841,-0.66401,9.43759,,-0.56560,-0.59458,-0.17871,-0.01027,-0.11154,0.16958,14480,-11901,0.83229,0.83117
0.061210,-0.76391,-0.74417,9.42473,,-0.56434,-0.58898,-0.20167,0.04660,-0.15091,0.20895,14480,-11901,0.83229,0.83052
0.077000,-0.62034,-0.58505,9.43610,,-0.56490,-0.58898,-0.20167,-0.18965,-0.08966,0.03395,14480,-11901,0.83229,0.82997
0.094512,-0.61735,-0.55753,9.46720,,-0.56238,-0.59262,-0.19355,0.13410,0.07659,-0.03605,14480,-11901,0.83229,0.82973
0.109528,-0.63829,-0.60299,9.40738,,-0.56238,-0.59262,-0.19355,0.05535,-0.08966,0.14770,14480,-11901,0.83229,0.82948
0.126251,-0.61555,-0.54138,9.36790,,-0.56574,-0.59374,-0.20363,-0.01465,-0.05466,-0.07980,14480,-11901,0.83229,0.82927
0.142840,-0.62213,-0.57547,9.39721,,-0.56854,-0.59542,-0.20713,0.01160,-0.14216,0.02520,14480,-11901,0.83229,0.82904
0.154885,-0.63290,-0.75075,9.45763,,-0.56854,-0.59542,-0.20713,-0.09340,0.14659,0.09520,14480,-11901,0.83229,0.82884
0.166159,-0.62094,-0.58445,9.48156,,-0.56546,-0.59906,-0.19565,0.10785,-0.01091,0.18270,14480,-11901,0.83229,0.82886
0.177519,-0.48754,-0.58325,9.40559,,-0.56546,-0.59906,-0.19565,-0.00590,-0.08091,0.27895,14480,-11901,0.83229,0.82889
0.197964,-0.69661,-0.57607,9.41187,,-0.56644,-0.59486,-0.19544,-0.09777,-0.18154,0.05145,14480,-11901,0.83229,0.82876
0.209781,-0.62991,-0.58385,9.38644,,-0.56742,-0.59066,-0.19523,0.08160,0.05034,0.05145,14480,-11901,0.83229,0.82847
0.230681,-0.63888,-0.58116,9.48276,,-0.56406,-0.59038,-0.20531,-0.04965,-0.12029,-0.02730,14480,-11901,0.83229,0.82840
0.242433,-0.76092,-0.59222,9.44507,,-0.57302,-0.59402,-0.20433,0.23910,-0.00216,0.16520,14480,-11901,0.83229,0.82807
0.254700,-0.63350,-0.58146,9.40678,,-0.57302,-0.59402,-0.20433,-0.14590,-0.00216,0.06895,14480,-11901,0.83229,0.82780
0.275795,-0.65175,-0.57906,9.43221,,-0.56112,-0.59290,-0.19397,-0.07590,0.08971,0.06458,14480,-11901,0.83229,0.82793
0.287698,-0.61376,-0.56949,9.41157,,-0.54922,-0.59290,-0.19397,-0.35590,0.16409,-0.05355,14480,-11901,0.83229,0.82861
0.307717,-0.69362,-0.59492,9.42204,,-0.56630,-0.59318,-0.19369,-0.04965,-0.10716,-0.00105,14480,-11901,0.83229,0.82853
0.319919,-0.64427,-0.72263,9.38046,,-0.56826,-0.60046,-0.20587,0.02910,-0.16841,0.00770,14480,-11901,0.83229,0.82872
0.332207,-0.62991,-0.56590,9.43669,,-0.56826,-0.60046,-0.20587,0.02035,0.05034,-0.07105,14480,-11901,0.83229,0.82894
