0.000005,-0.76092,-0.66461,9.38465,,0.57456,-0.61852,0.09030,0.06584,-0.00213,0.14451,5053,-5172,-0.67496,-0.73014,-0.10643,0.73344,-0.67966,0.01134,-0.08062,-0.07041,0.99426,2.31469,2.31469
0.000005,-0.53180,-0.51760,7.06346,,0.43169,-0.46354,0.06759,-0.02937,-0.08473,0.05370,5053,-5172,-0.67521,-0.73180,-0.09254,0.73409,-0.67894,0.01282,-0.07222,-0.05928,0.99563,2.31469,2.31444
1.221793,-0.36939,-0.33918,4.71566,,0.28672,-0.30996,0.04760,0.01105,-0.03169,0.12913,5053,-5172,-0.67621,-0.73281,-0.07572,0.73420,-0.67882,0.01282,-0.06079,-0.04693,0.99705,2.31469,2.31510
1.241459,-0.37388,-0.32991,4.66451,,0.28742,-0.30954,0.04235,-0.00645,-0.07544,0.07226,5053,-5172,-0.67705,-0.73337,-0.06136,0.73416,-0.67885,0.01282,-0.05106,-0.03637,0.99803,2.31469,2.31575
1.261243,-0.29282,-0.40140,4.76441,,0.28322,-0.31052,0.04284,-1.12208,-0.26794,5.94788,5053,-5172,-0.67571,-0.73561,-0.04790,0.73597,-0.67689,0.01299,-0.04198,-0.02648,0.99877,2.31469,2.31354
1.281595,-0.37567,-0.80219,4.44078,,0.28322,-0.31052,0.04284,-0.09395,0.42768,17.39288,5053,-5172,-0.67219,-0.73949,-0.03614,0.73962,-0.67291,0.01252,-0.03358,-0.01831,0.99927,2.31469,2.30847
1.299309,-0.65683,-0.81835,4.49252,,0.28504,-0.30982,0.04165,-0.47895,0.57206,24.97038,5054,-5171,-0.66751,-0.74415,-0.02574,0.74413,-0.66792,0.01228,-0.02633,-0.01096,0.99959,2.30713,2.30197
1.317279,-0.26052,-0.75015,4.65165,,0.27300,-0.31360,0.04333,-1.63833,-1.77294,26.49288,5052,-5169,-0.66109,-0.75015,-0.01566,0.75005,-0.66126,0.01245,-0.01970,-0.00352,0.99980,2.29956,2.29323
1.334903,-0.34935,-0.55902,4.48056,,0.27300,-0.31360,0.04221,-1.78270,-0.83669,27.33726,5050,-5167,-0.65501,-0.75560,-0.00646,0.75550,-0.65503,0.01267,-0.01380,0.00342,0.99990,2.29199,2.28507
1.352396,-0.88295,-0.30269,4.74975,,0.27622,-0.32004,0.04221,-1.06520,-0.03607,27.53413,5048,-5165,-0.64904,-0.76075,0.00170,0.76070,-0.64897,0.01322,-0.00896,0.00987,0.99991,2.27875,2.27716
1.369937,-0.39691,-0.25633,4.78355,,0.26782,-0.32060,0.03990,-0.83770,-3.20357,27.40726,5045,-5161,-0.64243,-0.76629,0.00858,0.76632,-0.64230,0.01402,-0.00523,0.01558,0.99986,2.26361,2.26848
1.387584,-0.76630,-0.01077,4.42433,,0.26782,-0.33012,0.03724,-1.29270,1.16268,27.00913,5041,-5157,-0.63544,-0.77201,0.01494,0.77215,-0.63527,0.01453,-0.00173,0.02076,0.99978,2.24848,2.25937
1.405211,-0.60449,-0.00449,5.57438,,0.25816,-0.33012,0.03724,0.01105,-2.02232,26.00288,5037,-5153,-0.62799,-0.77796,0.02030,0.77822,-0.62780,0.01518,0.00093,0.02533,0.99968,2.23524,2.24976
1.422825,-0.31346,-0.36162,4.19940,,0.25914,-0.33194,0.02891,-0.97770,-2.25857,24.19601,5033,-5150,-0.62149,-0.78307,0.02342,0.78342,-0.62130,0.01570,0.00226,0.02811,0.99960,2.22200,2.24144
1.440507,-0.31167,-0.67777,4.84158,,0.24472,-0.33838,0.03108,-0.98208,1.88456,22.45038,5030,-5146,-0.61324,-0.78943,0.02726,0.78988,-0.61308,0.01505,0.00483,0.03076,0.99952,2.20497,2.23096
1.458287,0.19442,-0.40738,4.37767,,0.24472,-0.33838,0.03108,-0.53145,-3.43982,22.20538,5025,-5142,-0.60581,-0.79503,0.03035,0.79558,-0.60565,0.01515,0.00634,0.03332,0.99942,2.19362,2.22160
1.475917,-0.80459,-0.30778,4.51585,,0.23366,-0.34286,0.03073,-1.83083,0.45393,23.97288,5022,-5139,-0.59660,-0.80184,0.03341,0.80250,-0.59645,0.01559,0.00743,0.03611,0.99932,2.17848,2.21008
1.493381,-0.27278,-0.03410,4.89452,,0.22862,-0.34664,0.02786,0.20355,-0.81919,25.13663,5018,-5135,-0.58674,-0.80899,0.03566,0.80973,-0.58659,0.01563,0.00828,0.03805,0.99924,2.16524,2.19785
1.511048,-0.36371,-0.30628,4.51466,,0.22862,-0.34664,0.02786,-0.39583,-2.41169,25.27663,5014,-5132,-0.57777,-0.81535,0.03728,0.81615,-0.57761,0.01608,0.00842,0.03971,0.99918,2.15200,2.18682
1.528443,-0.38734,-0.71306,4.39532,,0.22302,-0.35420,0.02646,-1.13520,0.56331,24.01226,5011,-5128,-0.56817,-0.82201,0.03861,0.82286,-0.56802,0.01572,0.00901,0.04070,0.99913,2.13876,2.17510
1.546095,-0.05234,-0.13908,4.36182,,0.21770,-0.35238,0.02583,-0.14645,-0.63982,24.08663,5007,-5125,-0.55877,-0.82835,0.04015,0.82926,-0.55864,0.01552,0.00957,0.04197,0.99907,2.12552,2.16373
1.563562,-0.03888,-0.44267,4.08874,,0.21770,-0.35238,0.02583,-2.18520,-1.71169,23.08038,5003,-5122,-0.55039,-0.83388,0.04149,0.83485,-0.55025,0.01567,0.00976,0.04326,0.99902,2.11416,2.15366
1.581132,-0.56022,-0.47677,4.72612,,0.21490,-0.35826,0.02086,-1.86145,0.47581,23.22913,5000,-5119,-0.54157,-0.83963,0.04165,0.84061,-0.54142,0.01578,0.00930,0.04355,0.99901,2.09903,2.14312
1.599077,-0.27488,-0.33619,5.35065,,0.19894,-0.36330,0.02009,-0.85520,-0.53482,24.05163,4996,-5115,-0.53038,-0.84673,0.04169,0.84771,-0.53022,0.01567,0.00884,0.04365,0.99901,2.08579,2.12987
1.616737,-0.26590,-0.36849,4.68186,,0.19894,-0.36330,0.01883,-2.05833,-0.06669,24.67726,4993,-5111,-0.51999,-0.85316,0.04171,0.85413,-0.51982,0.01566,0.00832,0.04376,0.99901,2.07255,2.11765
1.634371,-0.13759,-0.22612,4.61426,,0.18858,-0.36722,0.01883,-1.48958,-0.59169,24.59851,4989,-5108,-0.50837,-0.86012,0.04175,0.86110,-0.50819,0.01559,0.00781,0.04388,0.99901,2.05741,2.10411
1.652150,-0.61765,-0.31496,4.56371,,0.18578,-0.37492,0.01932,-0.83333,-0.71857,23.41726,4985,-5104,-0.49696,-0.86679,0.04132,0.86775,-0.49675,0.01590,0.00675,0.04376,0.99902,2.04606,2.09090
1.669720,-0.05145,-0.42592,4.94596,,0.17752,-0.37436,0.01918,-1.84833,-0.08419,22.06101,4982,-5101,-0.48544,-0.87328,0.04150,0.87425,-0.48523,0.01558,0.00654,0.04384,0.99902,2.03282,2.07767
1.687361,-0.56620,-0.47498,4.70848,,0.17752,-0.37436,0.01918,-1.14395,-0.95919,21.78538,4978,-5098,-0.47501,-0.87902,0.04105,0.87996,-0.47478,0.01587,0.00554,0.04366,0.99903,2.01958,2.06578
1.704867,-0.76750,-0.10798,4.60319,,0.16786,-0.37954,0.01029,-1.09145,-0.28544,22.86601,4975,-5094,-0.46306,-0.88546,0.03919,0.88632,-0.46278,0.01640,0.00361,0.04232,0.99910,2.00633,2.05224
1.722532,-0.23420,-0.26740,4.56461,,0.16408,-0.37898,0.01078,-1.22270,-0.21107,23.54851,4971,-5091,-0.45135,-0.89155,0.03775,0.89235,-0.45106,0.01633,0.00247,0.04106,0.99915,1.99498,2.03907
1.740072,-0.32363,-0.42233,4.71745,,0.16408,-0.37898,0.01078,-0.93395,-1.58919,23.58788,4968,-5088,-0.44058,-0.89699,0.03603,0.89771,-0.44027,0.01663,0.00094,0.03967,0.99921,1.98174,2.02704
1.757765,-0.46451,-0.16092,4.42433,,0.15596,-0.38500,0.01659,-0.87708,-0.78419,23.34726,4964,-5085,-0.42888,-0.90265,0.03587,0.90336,-0.42854,0.01700,0.00003,0.03969,0.99921,1.96661,2.01404
1.775318,-0.35025,-0.69392,4.52961,,0.14728,-0.38570,0.01092,-0.92958,-0.48232,23.51351,4960,-5081,-0.41655,-0.90847,0.03418,0.90911,-0.41621,0.01689,-0.00112,0.03811,0.99927,1.95526,2.00044
1.792669,-0.03649,-0.34397,4.86251,,0.14728,-0.38570,0.01092,-1.08708,-0.37294,22.92726,4957,-5078,-0.40544,-0.91352,0.03321,0.91412,-0.40510,0.01668,-0.00178,0.03712,0.99931,1.94201,1.98825
