0.300877,-0.31406,-0.67956,9.42712,-0.38710,-0.46186,-0.20636,-0.05874,0.15413,-0.22737,21937,-11619,-0.033913,-0.073566,0.996714,0.99942,-0.00250,0.03383,0.00000,-0.99728,-0.07369,-0.03392,-0.07365,0.99671,
0.316345,-0.30329,-0.69033,9.43251,-0.38038,-0.45738,-0.21476,0.08126,-0.01212,0.08763,21937,-11619,-0.033787,-0.073599,0.996715,0.99942,-0.00247,0.03382,0.00003,-0.99728,-0.07370,-0.03391,-0.07366,0.99671,
0.331916,-0.18006,-0.72861,9.45165,-0.38038,-0.45738,-0.21476,0.01126,0.09288,-0.09612,21937,-11619,-0.032968,-0.073849,0.996724,0.99943,-0.00249,0.03371,-0.00000,-0.99728,-0.07372,-0.03380,-0.07368,0.99671,
0.347560,-0.31346,-0.68794,9.38884,-0.37814,-0.45822,-0.21238,-0.11124,0.10163,0.07013,21937,-11619,-0.033746,-0.073653,0.996713,0.99943,-0.00247,0.03368,0.00002,-0.99728,-0.07369,-0.03377,-0.07365,0.99671,
0.363336,-0.31406,-0.67896,9.39123,-0.37646,-0.46186,-0.21560,-0.03249,-0.06462,0.07888,21937,-11619,-0.033740,-0.073571,0.996719,0.99943,-0.00245,0.03370,0.00004,-0.99728,-0.07368,-0.03378,-0.07364,0.99671,
0.378940,-0.33200,-0.70050,9.43729,-0.37646,-0.46186,-0.21560,0.29126,0.04038,-0.04362,21937,-11619,-0.033867,-0.073625,0.996711,0.99943,-0.00247,0.03369,0.00003,-0.99728,-0.07375,-0.03378,-0.07371,0.99671,
0.394547,-0.43609,-0.69631,9.41695,-0.37982,-0.46438,-0.20650,-0.04999,0.04038,0.16638,21937,-11619,-0.034544,-0.073674,0.996684,0.99943,-0.00243,0.03375,0.00007,-0.99728,-0.07373,-0.03384,-0.07369,0.99671,
0.410158,-0.34576,-0.67597,9.39123,-0.37982,-0.46326,-0.21980,-0.04124,0.25913,0.09638,21937,-11619,-0.033979,-0.073583,0.996710,0.99943,-0.00240,0.03370,0.00009,-0.99728,-0.07371,-0.03379,-0.07367,0.99671,
0.425624,-0.30927,-0.69571,9.43789,-0.38486,-0.46326,-0.21980,-0.06749,0.13663,0.14888,21937,-11619,-0.033666,-0.073675,0.996714,0.99943,-0.00236,0.03366,0.00013,-0.99728,-0.07370,-0.03374,-0.07366,0.99671,
0.441404,-0.33679,-0.67777,9.39901,-0.38850,-0.46102,-0.21686,-0.05874,-0.04712,0.16638,21937,-11619,-0.033851,-0.073563,0.996716,0.99943,-0.00231,0.03368,0.00017,-0.99728,-0.07367,-0.03376,-0.07364,0.99671,
0.457013,-0.32423,-0.68554,9.42652,-0.38850,-0.46102,-0.21686,-0.00624,-0.14337,-0.12237,21937,-11619,-0.033815,-0.073573,0.996716,0.99943,-0.00235,0.03372,0.00014,-0.99728,-0.07367,-0.03380,-0.07363,0.99671,
0.472632,-0.32722,-0.68016,9.45225,-0.38234,-0.46158,-0.20300,0.04626,0.09288,0.11388,21937,-11619,-0.033851,-0.073504,0.996720,0.99943,-0.00232,0.03370,0.00017,-0.99728,-0.07367,-0.03378,-0.07363,0.99671,
0.488297,-0.31645,-0.68195,9.37029,-0.38038,-0.45626,-0.21406,-0.04999,-0.02962,0.04388,21937,-11619,-0.033765,-0.073562,0.996719,0.99943,-0.00230,0.03371,0.00018,-0.99728,-0.07365,-0.03379,-0.07361,0.99671,
0.503695,-0.33978,-0.71246,9.42174,-0.38038,-0.45626,-0.21406,0.29126,-0.11712,0.00013,21937,-11619,-0.033938,-0.073690,0.996704,0.99943,-0.00231,0.03375,0.00019,-0.99728,-0.07373,-0.03383,-0.07369,0.99671,
0.519327,-0.33559,-0.67896,9.40918,-0.37982,-0.45234,-0.20846,0.09876,0.17163,-0.08737,21937,-11619,-0.033929,-0.073529,0.996716,0.99943,-0.00233,0.03372,0.00016,-0.99728,-0.07374,-0.03380,-0.07370,0.99671,
0.535103,-0.17827,-0.69153,9.45105,-0.37982,-0.45234,-0.20846,-0.14624,0.08413,-0.10487,21937,-11619,-0.032827,-0.073659,0.996743,0.99943,-0.00235,0.03361,0.00013,-0.99728,-0.07369,-0.03369,-0.07366,0.99671,
0.550705,-0.32722,-0.72203,9.43789,-0.38066,-0.45906,-0.21224,-0.28624,0.04913,0.08763,21937,-11619,-0.033726,-0.073874,0.996697,0.99943,-0.00233,0.03360,0.00015,-0.99728,-0.07364,-0.03368,-0.07361,0.99672,
0.566339,-0.17228,-0.71366,9.40379,-0.38654,-0.46214,-0.20776,0.01126,-0.02962,0.02638,21937,-11619,-0.032713,-0.073771,0.996739,0.99944,-0.00231,0.03352,0.00016,-0.99728,-0.07366,-0.03360,-0.07363,0.99672,
0.581783,-0.34397,-0.71186,9.56950,-0.38654,-0.46214,-0.20776,-0.01499,0.22413,0.08763,21937,-11619,-0.033712,-0.073658,0.996714,0.99944,-0.00229,0.03347,0.00018,-0.99728,-0.07366,-0.03355,-0.07363,0.99672,
0.597384,-0.32183,-0.66341,9.40140,-0.38038,-0.45906,-0.21294,0.06376,-0.19587,0.05263,21937,-11619,-0.033584,-0.073414,0.996736,0.99944,-0.00228,0.03353,0.00020,-0.99728,-0.07366,-0.03360,-0.07362,0.99672,
0.613204,-0.29791,-0.70768,9.42533,-0.38038,-0.45906,-0.21294,0.01126,0.15413,0.16638,21937,-11619,-0.033476,-0.073688,0.996719,0.99944,-0.00223,0.03348,0.00024,-0.99728,-0.07367,-0.03355,-0.07363,0.99672,
0.628821,-0.33320,-0.66281,9.36730,-0.38262,-0.46382,-0.21378,-0.03249,0.10163,0.07013,21937,-11619,-0.033636,-0.073442,0.996732,0.99944,-0.00221,0.03346,0.00026,-0.99728,-0.07364,-0.03353,-0.07361,0.99672,
0.644267,-0.28056,-0.69033,9.41576,-0.38094,-0.46186,-0.21448,0.11626,-0.21337,-0.02612,21937,-11619,-0.033305,-0.073564,0.996734,0.99944,-0.00222,0.03349,0.00025,-0.99728,-0.07366,-0.03356,-0.07363,0.99672,
0.659859,-0.32841,-0.67956,9.38884,-0.38094,-0.46186,-0.21448,0.01126,0.05788,-0.03487,21937,-11619,-0.033664,-0.073523,0.996725,0.99944,-0.00223,0.03348,0.00024,-0.99728,-0.07366,-0.03356,-0.07362,0.99672,
0.675472,-0.31825,-0.67059,9.39063,-0.37422,-0.46494,-0.21854,0.16876,0.06663,0.09638,21937,-11619,-0.033556,-0.073449,0.996734,0.99944,-0.00221,0.03347,0.00027,-0.99728,-0.07368,-0.03354,-0.07365,0.99672,
0.691260,-0.31645,-0.70349,9.38226,-0.37422,-0.46494,-0.21714,-0.06749,-0.02962,-0.02612,21937,-11619,-0.033540,-0.073705,0.996716,0.99944,-0.00221,0.03348,0.00026,-0.99728,-0.07367,-0.03355,-0.07364,0.99672,
0.706888,-0.28893,-0.68853,9.42952,-0.38458,-0.46270,-0.21714,-0.04999,-0.07337,0.12263,21937,-11619,-0.033373,-0.073601,0.996729,0.99944,-0.00218,0.03348,0.00030,-0.99728,-0.07366,-0.03355,-0.07362,0.99672,
0.722485,-0.33440,-0.68614,9.43849,-0.38290,-0.46130,-0.20440,0.11626,0.14538,-0.01737,21937,-11619,-0.033649,-0.073543,0.996724,0.99944,-0.00218,0.03345,0.00029,-0.99728,-0.07368,-0.03352,-0.07365,0.99672,
0.737967,-0.31884,-0.70229,9.42772,-0.38290,-0.46130,-0.20440,0.18626,0.04913,-0.00862,21937,-11619,-0.033508,-0.073644,0.996721,0.99944,-0.00219,0.03344,0.00028,-0.99728,-0.07372,-0.03351,-0.07369,0.99672,
0.753666,-0.31825,-0.68973,9.37448,-0.38402,-0.45878,-0.21518,0.02876,0.04038,0.05263,21937,-11619,-0.033517,-0.073641,0.996721,0.99944,-0.00217,0.03343,0.00030,-0.99728,-0.07373,-0.03350,-0.07369,0.99672,
0.769345,-0.31406,-0.71366,9.47318,-0.38206,-0.46102,-0.20748,-0.24249,-0.01212,-0.06112,21937,-11619,-0.033466,-0.073808,0.996711,0.99944,-0.00219,0.03343,0.00028,-0.99728,-0.07368,-0.03350,-0.07364,0.99672,
0.784999,-0.34038,-0.67896,9.39901,-0.38206,-0.46102,-0.20748,0.12501,-0.09087,0.04388,21937,-11619,-0.033675,-0.073556,0.996722,0.99944,-0.00218,0.03347,0.00029,-0.99728,-0.07370,-0.03354,-0.07367,0.99672,
0.800608,-0.19801,-0.67119,9.38465,-0.38850,-0.45766,-0.22106,-0.11999,0.06663,0.03513,21937,-11619,-0.032759,-0.073520,0.996756,0.99944,-0.00216,0.03338,0.00030,-0.99728,-0.07366,-0.03345,-0.07362,0.99672,
0.816217,-0.33440,-0.67777,9.44088,-0.38850,-0.45766,-0.22106,0.19501,-0.16962,0.24513,21937,-11619,-0.033578,-0.073486,0.996731,0.99944,-0.00210,0.03343,0.00037,-0.99728,-0.07369,-0.03350,-0.07366,0.99672,
0.831665,-0.15852,-0.68554,9.39243,-0.38654,-0.45570,-0.21154,0.00251,0.06663,-0.08737,21937,-11619,-0.032470,-0.073583,0.996760,0.99944,-0.00211,0.03332,0.00035,-0.99728,-0.07368,-0.03339,-0.07365,0.99672,
0.847471,-0.31226,-0.68195,9.40499,-0.38150,-0.45626,-0.21252,0.05501,0.06663,0.02638,21937,-11619,-0.033355,-0.073561,0.996733,0.99944,-0.00211,0.03330,0.00035,-0.99728,-0.07369,-0.03337,-0.07366,0.99672,
0.863091,-0.32722,-0.69332,9.44866,-0.38150,-0.45626,-0.21252,-0.17249,0.09288,-0.16612,21937,-11619,-0.033421,-0.073642,0.996725,0.99944,-0.00215,0.03329,0.00031,-0.99728,-0.07365,-0.03335,-0.07361,0.99673,
0.878714,-0.31047,-0.67896,9.42593,-0.38234,-0.45738,-0.20874,0.04626,-0.04712,-0.20112,21937,-11619,-0.033316,-0.073517,0.996737,0.99944,-0.00221,0.03329,0.00025,-0.99728,-0.07365,-0.03337,-0.07362,0.99673,
0.894305,-0.33619,-0.68853,9.42652,-0.38234,-0.45738,-0.20874,0.23001,-0.09962,-0.09612,21937,-11619,-0.033521,-0.073529,0.996730,0.99944,-0.00224,0.03333,0.00023,-0.99728,-0.07370,-0.03341,-0.07366,0.99672,
0.909746,-0.32782,-0.66221,9.41516,-0.37674,-0.45626,-0.21756,-0.02374,-0.00337,0.03513,21937,-11619,-0.033501,-0.073416,0.996739,0.99944,-0.00223,0.03334,0.00024,-0.99728,-0.07367,-0.03342,-0.07364,0.99673,
0.925369,-0.31645,-0.69153,9.45763,-0.38010,-0.45878,-0.21938,-0.11999,-0.12587,-0.07862,21937,-11619,-0.033428,-0.073607,0.996727,0.99944,-0.00225,0.03337,0.00022,-0.99729,-0.07364,-0.03345,-0.07360,0.99673,
0.941152,-0.33260,-0.68435,9.46601,-0.38010,-0.45878,-0.21938,0.09001,-0.05587,0.08763,21937,-11619,-0.033571,-0.073510,0.996729,0.99944,-0.00222,0.03340,0.00024,-0.99728,-0.07365,-0.03347,-0.07362,0.99672,
0.956768,-0.33679,-0.69332,9.39422,-0.37674,-0.46578,-0.20734,0.02876,0.02288,0.06138,21937,-11619,-0.033618,-0.073598,0.996721,0.99944,-0.00221,0.03341,0.00026,-0.99728,-0.07366,-0.03348,-0.07362,0.99672,
0.972352,-0.33320,-0.69093,9.43251,-0.37674,-0.47110,-0.21924,-0.04124,-0.03837,-0.06112,21937,-11619,-0.033589,-0.073586,0.996723,0.99944,-0.00223,0.03343,0.00024,-0.99728,-0.07364,-0.03350,-0.07361,0.99672,
0.987820,-0.32841,-0.70588,9.46660,-0.38178,-0.47110,-0.21924,0.09876,-0.11712,0.07013,21937,-11619,-0.033586,-0.073646,0.996719,0.99944,-0.00221,0.03346,0.00026,-0.99728,-0.07367,-0.03353,-0.07364,0.99672,
1.003418,-0.45942,-0.69093,9.40918,-0.37982,-0.45626,-0.22036,-0.02374,0.16288,-0.10487,21937,-11619,-0.034473,-0.073598,0.996692,0.99944,-0.00224,0.03351,0.00023,-0.99728,-0.07366,-0.03358,-0.07363,0.99672,
1.019234,-0.33500,-0.70947,9.45464,-0.37982,-0.45626,-0.22036,0.14251,-0.08212,-0.03487,21937,-11619,-0.033680,-0.073684,0.996713,0.99943,-0.00225,0.03354,0.00022,-0.99728,-0.07370,-0.03361,-0.07367,0.99672,
1.034866,-0.31944,-0.68016,9.46002,-0.37814,-0.46242,-0.21070,0.11626,-0.13462,-0.08737,21937,-11619,-0.033643,-0.073510,0.996727,0.99943,-0.00228,0.03357,0.00020,-0.99728,-0.07372,-0.03365,-0.07368,0.99671,
1.050472,-0.31944,-0.69691,9.37448,-0.37786,-0.46410,-0.21532,0.23001,-0.00337,0.04388,21937,-11619,-0.033687,-0.073663,0.996714,0.99943,-0.00227,0.03358,0.00021,-0.99728,-0.07377,-0.03365,-0.07374,0.99671,
1.066059,-0.31765,-0.68076,9.43131,-0.37786,-0.46410,-0.21532,-0.08499,0.01413,-0.07862,21937,-11619,-0.033647,-0.073607,0.996720,0.99943,-0.00229,0.03357,0.00019,-0.99728,-0.07374,-0.03365,-0.07370,0.99671,
1.081685,-0.32064,-0.69212,9.46002,-0.38514,-0.46214,-0.22008,0.13376,0.04913,-0.09612,21937,-11619,-0.033651,-0.073648,0.996716,0.99943,-0.00232,0.03356,0.00016,-0.99728,-0.07377,-0.03364,-0.07373,0.99671,
1.097439,-0.35055,-0.68375,9.44985,-0.38514,-0.46214,-0.22008,0.00251,-0.14337,0.12263,21937,-11619,-0.033861,-0.073612,0.996712,0.99943,-0.00229,0.03362,0.00020,-0.99728,-0.07376,-0.03369,-0.07372,0.99671,
1.115599,-0.32303,-0.68973,9.47079,-0.37674,-0.45738,-0.22008,0.19501,0.00538,-0.20987,21937,-11619,-0.033733,-0.073621,0.996716,0.99943,-0.00235,0.03362,0.00013,-0.99727,-0.07380,-0.03370,-0.07377,0.99671,
1.134296,-0.31825,-0.66879,9.49293,-0.37702,-0.46662,-0.23184,0.19501,0.00538,-0.06987,21937,-11619,-0.033681,-0.073486,0.996727,0.99943,-0.00238,0.03361,0.00011,-0.99727,-0.07384,-0.03370,-0.07380,0.99670,
1.153976,-0.33918,-0.71785,9.41994,-0.37870,-0.45374,-0.21826,0.11626,0.01413,0.00013,21937,-11619,-0.033832,-0.073881,0.996693,0.99943,-0.00238,0.03362,0.00011,-0.99727,-0.07388,-0.03371,-0.07384,0.99670,
1.173856,-0.30748,-0.68076,9.46302,-0.37870,-0.45374,-0.21826,0.15126,0.18038,0.04388,21937,-11619,-0.033592,-0.073665,0.996717,0.99943,-0.00237,0.03355,0.00012,-0.99726,-0.07391,-0.03364,-0.07387,0.99670,
1.190369,-0.32183,-0.71007,9.42054,-0.37422,-0.46466,-0.21252,-0.04999,-0.03837,-0.07862,21937,-11619,-0.033644,-0.073938,0.996695,0.99943,-0.00239,0.03357,0.00010,-0.99727,-0.07390,-0.03365,-0.07387,0.99670,
1.203904,-0.18724,-0.70050,9.41277,-0.37422,-0.45682,-0.21168,0.09876,-0.05587,0.02638,21937,-11619,-0.032797,-0.073881,0.996728,0.99944,-0.00238,0.03350,0.00010,-0.99726,-0.07393,-0.03358,-0.07389,0.99670,
1.217753,-0.32602,-0.64905,9.41576,-0.38794,-0.45682,-0.21168,0.00251,0.04913,0.11388,21937,-11619,-0.033644,-0.073554,0.996724,0.99944,-0.00235,0.03349,0.00013,-0.99727,-0.07390,-0.03358,-0.07386,0.99670,
1.231544,-0.18245,-0.68734,9.38046,-0.38290,-0.46270,-0.21000,0.01126,0.02288,-0.10487,21937,-11619,-0.032683,-0.073809,0.996737,0.99944,-0.00237,0.03341,0.00010,-0.99727,-0.07389,-0.03349,-0.07386,0.99671,
1.245085,-0.32483,-0.69511,9.43131,-0.38290,-0.46270,-0.21000,-0.24249,0.06663,-0.04362,21937,-11619,-0.033535,-0.073857,0.996705,0.99944,-0.00238,0.03340,0.00009,-0.99727,-0.07384,-0.03348,-0.07380,0.99671,
1.259249,-0.34098,-0.68255,9.42712,-0.38346,-0.45738,-0.20930,-0.23374,-0.12587,0.04388,21937,-11619,-0.033650,-0.073757,0.996708,0.99944,-0.00237,0.03344,0.00011,-0.99727,-0.07379,-0.03353,-0.07375,0.99671,
1.272893,-0.32662,-0.70409,9.37867,-0.38346,-0.45738,-0.20930,-0.16374,0.02288,0.11388,21937,-11619,-0.033610,-0.073859,0.996702,0.99944,-0.00234,0.03344,0.00013,-0.99728,-0.07376,-0.03353,-0.07372,0.99672,
1.286594,-0.15673,-0.67717,9.38106,-0.37450,-0.45234,-0.21546,0.01126,0.00538,0.07888,21937,-11619,-0.032469,-0.073633,0.996757,0.99944,-0.00231,0.03335,0.00015,-0.99728,-0.07375,-0.03343,-0.07372,0.99672,
1.300223,-0.15912,-0.69093,9.41217,-0.37450,-0.45234,-0.21546,0.10751,0.12788,0.00013,21937,-11619,-0.032378,-0.073673,0.996757,0.99945,-0.00231,0.03323,0.00015,-0.99728,-0.07377,-0.03330,-0.07374,0.99672,
1.315734,-0.33200,-0.68495,9.47139,-0.38010,-0.46466,-0.21490,0.12501,0.06663,0.12263,21937,-11619,-0.033382,-0.073605,0.996729,0.99945,-0.00228,0.03322,0.00018,-0.99727,-0.07379,-0.03329,-0.07376,0.99672,
1.331363,-0.32243,-0.71785,9.46421,-0.38010,-0.46410,-0.21378,-0.11999,-0.05587,0.07013,21937,-11619,-0.033333,-0.073871,0.996711,0.99945,-0.00226,0.03323,0.00020,-0.99728,-0.07377,-0.03331,-0.07374,0.99672,
1.347160,-0.30150,-0.69033,9.41815,-0.37842,-0.46410,-0.21378,-0.08499,-0.09087,0.00013,21937,-11619,-0.033241,-0.073723,0.996725,0.99944,-0.00225,0.03325,0.00020,-0.99728,-0.07375,-0.03333,-0.07372,0.99672,
1.362784,-0.35055,-0.68315,9.40439,-0.37954,-0.45906,-0.22414,-0.06749,0.03163,0.14888,21937,-11619,-0.033572,-0.073653,0.996719,0.99944,-0.00222,0.03326,0.00024,-0.99728,-0.07373,-0.03334,-0.07369,0.99672,
1.378380,-0.31705,-0.68614,9.34756,-0.37954,-0.45906,-0.22414,0.12501,0.08413,0.07888,21937,-11619,-0.033352,-0.073654,0.996726,0.99944,-0.00220,0.03325,0.00026,-0.99728,-0.07375,-0.03332,-0.07372,0.99672,
1.393814,-0.33739,-0.68853,9.40738,-0.37898,-0.46158,-0.21014,-0.05874,-0.11712,-0.00862,21937,-11619,-0.033473,-0.073666,0.996721,0.99944,-0.00220,0.03329,0.00026,-0.99728,-0.07374,-0.03336,-0.07370,0.99672,
1.409463,-0.16750,-0.69153,9.55514,-0.37926,-0.45346,-0.21952,-0.04999,-0.18712,0.14013,21937,-11619,-0.032406,-0.073621,0.996760,0.99944,-0.00215,0.03325,0.00030,-0.99728,-0.07371,-0.03332,-0.07368,0.99672,
1.425279,-0.34337,-0.69571,9.43071,-0.37926,-0.45346,-0.21952,-0.16374,0.16288,-0.06112,21937,-11619,-0.033506,-0.073702,0.996717,0.99945,-0.00217,0.03322,0.00028,-0.99728,-0.07368,-0.03329,-0.07364,0.99673,
1.440975,-0.33141,-0.67837,9.37628,-0.38346,-0.45542,-0.21756,-0.21624,0.11913,0.00013,21937,-11619,-0.033379,-0.073597,0.996729,0.99945,-0.00217,0.03320,0.00028,-0.99729,-0.07362,-0.03327,-0.07359,0.99673,
1.456461,-0.31765,-0.70170,9.44447,-0.38346,-0.45542,-0.21756,0.04626,-0.05587,0.12263,21937,-11619,-0.033280,-0.073637,0.996730,0.99945,-0.00214,0.03322,0.00032,-0.99729,-0.07363,-0.03328,-0.07360,0.99673,
1.471914,-0.34158,-0.70528,9.38944,-0.37926,-0.46382,-0.22624,0.11626,-0.08212,0.05263,21937,-11619,-0.033488,-0.073661,0.996721,0.99944,-0.00212,0.03326,0.00033,-0.99728,-0.07367,-0.03332,-0.07364,0.99673,
1.487529,-0.31585,-0.67358,9.39422,-0.38094,-0.46018,-0.21854,0.05501,0.08413,-0.05237,21937,-11619,-0.033334,-0.073481,0.996739,0.99945,-0.00214,0.03324,0.00032,-0.99728,-0.07367,-0.03330,-0.07364,0.99673,
1.503298,-0.32901,-0.69631,9.42294,-0.38094,-0.46018,-0.21854,0.17751,0.00538,-0.00862,21937,-11619,-0.033386,-0.073607,0.996728,0.99945,-0.00214,0.03324,0.00031,-0.99728,-0.07371,-0.03331,-0.07368,0.99673,
1.518938,-0.33081,-0.68913,9.38764,-0.38822,-0.45794,-0.20524,-0.04124,-0.05587,-0.08737,21937,-11619,-0.033430,-0.073628,0.996725,0.99944,-0.00217,0.03327,0.00029,-0.99728,-0.07369,-0.03334,-0.07366,0.99673,
1.534573,-0.33858,-0.69452,9.47618,-0.38822,-0.45794,-0.20524,0.09876,-0.04712,0.02638,21937,-11619,-0.033491,-0.073617,0.996724,0.99944,-0.00216,0.03329,0.00030,-0.99728,-0.07371,-0.03336,-0.07368,0.99672,
1.550158,-0.34935,-0.69870,9.36790,-0.37898,-0.46130,-0.21700,-0.15499,-0.02962,0.04388,21937,-11619,-0.033609,-0.073730,0.996712,0.99944,-0.00215,0.03332,0.00031,-0.99728,-0.07368,-0.03339,-0.07365,0.99673,
1.565578,-0.31884,-0.70947,9.42353,-0.37870,-0.46354,-0.21322,0.02876,0.10163,-0.05237,21937,-11619,-0.033402,-0.073752,0.996717,0.99944,-0.00216,0.03330,0.00030,-0.99728,-0.07370,-0.03337,-0.07367,0.99672,
1.581223,-0.33799,-0.69332,9.59043,-0.37870,-0.46354,-0.21322,-0.05874,0.07538,0.19263,21937,-11619,-0.033455,-0.073569,0.996729,0.99944,-0.00211,0.03329,0.00035,-0.99728,-0.07367,-0.03335,-0.07364,0.99673,
1.596856,-0.30568,-0.68195,9.41815,-0.38150,-0.45570,-0.21308,-0.11124,-0.06462,0.03513,21937,-11619,-0.033290,-0.073574,0.996734,0.99944,-0.00210,0.03330,0.00036,-0.99728,-0.07364,-0.03336,-0.07361,0.99673,
1.612459,-0.16690,-0.71306,9.39901,-0.38150,-0.45570,-0.20650,-0.02374,0.12788,0.02638,21937,-11619,-0.032376,-0.073754,0.996751,0.99945,-0.00209,0.03318,0.00036,-0.99728,-0.07365,-0.03324,-0.07362,0.99673,
1.628084,-0.32363,-0.68315,9.47079,-0.37674,-0.46382,-0.20650,0.08126,0.01413,-0.08737,21937,-11619,-0.033274,-0.073503,0.996740,0.99945,-0.00211,0.03318,0.00034,-0.99728,-0.07366,-0.03324,-0.07363,0.99673,
1.643678,-0.30568,-0.69751,9.37209,-0.38402,-0.46606,-0.20916,0.09876,0.10163,0.12263,21937,-11619,-0.033182,-0.073638,0.996733,0.99945,-0.00208,0.03315,0.00037,-0.99728,-0.07368,-0.03321,-0.07365,0.99673,
